Year,Quarter,PARK,BOROUGH,SIZE (ACRES),MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2017,1,BEACH 17 PLAYGROUND,QUEENS       ,13.75,0,0,0,0,0,0,0,0
2017,1,TUDOR PARK,QUEENS       ,13.54,0,0,0,0,0,0,0,0
2017,1,AQUEDUCT WALK,BRONX        ,13.53,0,0,0,0,0,0,0,0
2017,1,FATHER MACRIS PARK,STATEN ISLAND,13.47,0,0,0,0,0,0,0,0
2017,1,STARLIGHT PARK,BRONX        ,12.93,0,0,0,0,0,0,0,0
2017,1,JACKIE ROBINSON PARK MANHATTAN,MANHATTAN    ,12.77,0,0,1,0,0,0,0,1
2017,1,BROOKLYN MUSEUM,BROOKLYN     ,12.66,0,0,0,0,0,0,0,0
2017,1,BEACH CHANNEL PARK,QUEENS       ,12.62,0,0,0,0,0,0,0,0
2017,1,GREENBELT NATIVE PLANT CENTER,STATEN ISLAND,12.25,0,0,0,0,0,0,0,0
2017,1,BOWNE PARK,QUEENS       ,11.79,0,0,0,0,0,0,0,0
2017,1,SETON PARK,BRONX        ,11.69,0,0,0,0,0,0,0,0
2017,1,RUFUS KING PARK,QUEENS       ,11.50,0,0,0,0,0,0,0,0
2017,1,FRANK GOLDEN PARK,QUEENS       ,11.42,0,0,0,0,0,0,0,0
2017,1,ST. JAMES PARK,BRONX        ,11.39,0,0,1,0,0,0,0,1
2017,1,RICHMOND TERRACE WETLANDS,STATEN ISLAND,11.19,0,0,0,0,0,0,0,0
2017,1,BARRETTO POINT PARK,BRONX        ,11.16,0,0,0,0,0,0,0,0
2017,1,ST. ALBANS PARK,QUEENS       ,10.79,0,0,0,0,0,0,0,0
2017,1,GEMINI FIELDS,QUEENS       ,10.76,0,0,0,0,0,0,0,0
2017,1,GIVANS CREEK WOODS,BRONX        ,10.74,0,0,0,0,0,0,0,0
2017,1,BETSY HEAD PARK,BROOKLYN     ,10.56,0,0,0,0,0,0,0,0
2017,1,TOMPKINS SQUARE PARK,MANHATTAN    ,10.50,0,0,1,0,0,0,0,1
2017,1,CPL. THOMPSON PARK,STATEN ISLAND,10.50,0,0,0,0,0,0,0,0
2017,1,COMMODORE BARRY PARK,BROOKLYN     ,10.39,0,0,0,0,0,0,0,0
2017,1,CADMAN PLAZA PARK,BROOKLYN     ,10.38,0,0,0,0,0,0,0,0
2017,1,BROADWAY MALLS,MANHATTAN    ,10.24,0,0,0,0,0,0,0,0
2017,1,STEEPLECHASE PARK,BROOKLYN     ,10.01,0,0,0,0,0,0,0,0
2017,1,HUNTER'S POINT SOUTH PARK,QUEENS       ,10.00,0,0,0,0,0,0,0,0
2017,1,UNNAMED PARK ON RICHMOND TERRACE,STATEN ISLAND,9.93,0,0,0,0,0,0,0,0
2017,1,HYBRID OAK WOODS PARK,STATEN ISLAND,9.76,0,0,0,0,0,0,0,0
2017,1,WASHINGTON SQUARE PARK,MANHATTAN    ,9.75,0,0,0,0,0,1,0,1
2017,1,BRYANT PARK,MANHATTAN    ,9.60,0,0,0,0,0,4,0,4
2017,1,ROCKAWAY FREEWAY,QUEENS       ,9.40,0,0,0,0,0,0,0,0
2017,1,BICENTENNIAL VETERANS MEMORIAL PARK,BRONX        ,9.40,0,0,0,0,0,0,0,0
2017,1,SUNSET COVE PARK,QUEENS       ,9.38,0,0,0,0,0,0,0,0
2017,1,ST. JOHN'S RECREATION CENTER,BROOKLYN     ,9.34,0,0,1,1,0,0,0,2
2017,1,LINDEN PARK,BROOKLYN     ,9.32,0,0,1,0,0,0,0,1
2017,1,HAFFEN PARK,BRONX        ,9.24,0,0,0,0,0,0,0,0
2017,1,ALLISON POND PARK,STATEN ISLAND,9.20,0,0,0,0,0,0,0,0
2017,1,GRANITEVILLE SWAMP PARK,STATEN ISLAND,9.19,0,0,0,0,0,0,0,0
2017,1,TOTTENVILLE SHORE PARK,STATEN ISLAND,9.18,0,0,0,0,0,0,0,0
