YEAR,QUARTER,PARK,BOROUGH,SIZE (ACRES),MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2016,4,FORT WASHINGTON PARK,MANHATTAN    ,184.14,0,0,1,0,0,0,0,1
2016,4,IDLEWILD PARK,QUEENS       ,180.85,0,0,0,0,0,0,0,0
2016,4,WARDS ISLAND PARK,MANHATTAN    ,176.58,0,0,0,0,0,0,0,0
2016,4,SOUTH SHORE COUNTRY CLUB,STATEN ISLAND,173.99,0,0,0,0,0,0,0,0
2016,4,SAW MILL CREEK MARSH,STATEN ISLAND,171.78,0,0,0,0,0,0,0,0
2016,4,BLOOD ROOT VALLEY,STATEN ISLAND,161.24,0,0,0,0,0,0,0,0
2016,4,JAMAICA BAY PARK,QUEENS       ,149.54,0,0,0,0,0,0,0,0
2016,4,KISSENA CORRIDOR PARK,QUEENS       ,146.81,0,0,1,0,0,0,0,1
2016,4,HIGHLAND PARK,BROOKLYN/QUEENS,146.34,0,0,1,1,0,0,0,2
2016,4,ARDEN WOODS,STATEN ISLAND,145.86,0,0,0,0,0,0,0,0
2016,4,RIVERDALE PARK,BRONX        ,144.29,0,0,0,0,0,0,0,0
2016,4,OCEAN PARKWAY MALLS,BROOKLYN     ,140.00,0,0,0,0,0,0,0,0
2016,4,BLOOMINGDALE PARK,STATEN ISLAND,138.10,0,0,0,0,0,0,0,0
2016,4,OCEAN BREEZE PARK,STATEN ISLAND,136.57,0,0,0,0,1,0,0,1
2016,4,CANARSIE PARK,BROOKLYN     ,132.20,0,0,0,0,0,0,0,0
2016,4,HIGHBRIDGE PARK MANHATTAN SIDE,MANHATTAN    ,130.10,1,0,4,1,1,0,0,7
2016,4,CROTONA PARK,BRONX        ,127.50,0,0,3,1,0,1,0,5
2016,4,PAERDEGAT BASIN PARK,BROOKLYN     ,118.80,0,0,0,0,0,0,0,0
2016,4,HOOK CREEK PARK,QUEENS       ,111.16,0,0,0,0,0,0,0,0
2016,4,CRESCENT BEACH PARK,STATEN ISLAND,110.96,0,0,0,0,0,0,0,0
2016,4,CLEARVIEW PARK GOLF COURSE,QUEENS       ,110.93,0,0,0,0,0,0,0,0
2016,4,BAISLEY POND PARK,QUEENS       ,109.61,0,0,0,0,0,0,0,0
2016,4,PELHAM PARKWAY,BRONX        ,108.91,0,0,0,0,0,0,0,0
2016,4,PRALLS ISLAND,STATEN ISLAND,107.51,0,0,0,0,0,0,0,0
2016,4,MARINERS MARSH PARK,STATEN ISLAND,107.20,0,0,0,0,0,0,0,0
2016,4,DOUGLASTON PARK GOLF COURSE,QUEENS       ,104.60,0,0,0,0,0,0,0,0
2016,4,LEMON CREEK PARK,STATEN ISLAND,104.55,0,0,0,0,0,0,0,0
2016,4,SPRING CREEK PARK,BROOKLYN/QUEENS,99.57,0,0,0,0,0,0,0,0
2016,4,HIGH ROCK PARK,STATEN ISLAND,94.10,0,0,0,0,0,0,0,0
2016,4,LONG POND PARK,STATEN ISLAND,91.95,0,0,0,0,0,0,0,0
2016,4,BROOKVILLE PARK,QUEENS       ,89.95,0,0,0,0,0,0,0,0
2016,4,ISLE OF MEADOWS,STATEN ISLAND,87.52,0,0,0,0,0,0,0,0
2016,4,CALVERT VAUX PARK,BROOKLYN     ,85.53,0,0,1,0,0,1,0,2
2016,4,PUGSLEY CREEK PARK,BRONX        ,83.62,0,0,0,0,0,0,0,0
2016,4,SNUG HARBOR CULTURAL CENTER,STATEN ISLAND,83.30,0,0,0,0,0,0,0,0
2016,4,MOSHOLU PARKWAY,BRONX        ,80.94,0,0,1,0,0,0,0,1
2016,4,MCGUIRE FIELDS,BROOKLYN     ,77.18,0,0,0,0,0,0,0,0
2016,4,FRESH CREEK NATURE PRESERVE,BROOKLYN     ,77.04,0,0,0,0,0,0,0,0
2016,4,JACKIE ROBINSON PARKWAY,BROOKLYN/QUEENS,72.75,0,0,0,0,0,0,0,0
2016,4,FORT TRYON PARK,MANHATTAN    ,67.21,0,0,1,0,0,0,0,1
2016,4,RIVERSIDE PARK SOUTH,MANHATTAN    ,66.69,0,0,0,0,0,0,0,0
2016,4,EASTERN PARKWAY,BROOKLYN     ,65.70,0,0,0,0,0,0,0,0
2016,4,FOUR SPARROW MARSH,BROOKLYN     ,64.67,0,0,0,0,0,0,0,0
2016,4,FORT TOTTEN PARK,QUEENS       ,60.39,0,0,0,0,0,0,0,0
2016,4,ASTORIA PARK,QUEENS       ,59.96,0,0,0,0,0,0,0,0
2016,4,LAURELTON PARKWAY,QUEENS       ,59.61,0,0,0,0,0,0,0,0
2016,4,RED HOOK RECREATION AREA,BROOKLYN     ,58.50,0,1,0,0,0,1,0,2
2016,4,SHORE PARK AND PARKWAY,BROOKLYN     ,58.00,0,0,0,0,0,0,0,0
2016,4,SPRING CREEK PARK ADDITION,BROOKLYN/QUEENS,57.92,0,0,0,0,0,0,0,0
2016,4,JUNIPER VALLEY PARK,QUEENS       ,55.64,0,0,2,0,0,0,0,2
2016,4,LITTLE BAY PARK,QUEENS       ,55.22,0,0,0,0,0,0,0,0
2016,4,POWELL'S COVE PARK,QUEENS       ,55.02,0,0,0,0,0,0,0,0
2016,4,HENRY HUDSON PARKWAY,BRONX        ,54.10,0,0,0,0,0,0,0,0
2016,4,HARLEM RIVER PARK,MANHATTAN    ,53.97,0,0,0,0,0,0,0,0
2016,4,DUBOS POINT WILDLIFE SANCTUARY,QUEENS       ,53.30,0,0,0,0,0,0,0,0
2016,4,ROY WILKINS RECREATION CENTER,QUEENS       ,53.24,0,0,0,0,0,2,0,2
2016,4,REED'S BASKET WILLOW SWAMP PARK,STATEN ISLAND,52.38,0,0,0,0,0,0,0,0
2016,4,BROOKLYN BOTANIC GARDEN,BROOKLYN     ,47.57,0,0,0,0,0,0,0,0
2016,4,MEREDITH WOODS,STATEN ISLAND,47.52,0,0,0,0,0,0,0,0
2016,4,QUEENS FARM PARK,QUEENS       ,47.08,0,0,0,0,0,0,0,0
2016,4,EAST RIVER PARK,MANHATTAN    ,45.88,0,0,0,0,0,3,0,3
2016,4,CROCHERON PARK,QUEENS       ,45.79,0,0,0,0,0,0,0,0
2016,4,MACOMBS DAM PARK,BRONX        ,44.17,1,0,1,0,0,0,0,2
2016,4,MANHATTAN BEACH PARK,BROOKLYN     ,42.94,0,0,0,0,0,0,0,0
2016,4,UDALL'S PARK PRESERVE,QUEENS       ,42.77,0,0,1,0,0,0,0,1
2016,4,FAIRVIEW PARK,STATEN ISLAND,42.60,0,0,0,0,0,0,0,0
2016,4,BAYSWATER PARK,QUEENS       ,40.07,0,0,0,0,0,0,0,0
2016,4,DEERE PARK,STATEN ISLAND,39.78,0,0,0,0,0,0,0,0
2016,4,PARADE GROUND,BROOKLYN     ,39.50,0,0,0,0,0,0,0,0
2016,4,CLAREMONT PARK,BRONX        ,38.54,0,0,3,0,0,0,0,3
2016,4,BROAD CHANNEL WETLANDS,QUEENS       ,37.95,0,0,0,0,0,0,0,0
2016,4,CONEY ISLAND BOAT BASIN,BROOKLYN     ,36.81,0,0,0,0,0,0,0,0
2016,4,BUNKER PONDS PARK,STATEN ISLAND,36.69,0,0,0,0,0,0,0,0
2016,4,SETON FALLS PARK,BRONX        ,35.77,0,0,0,0,0,0,0,0
2016,4,MCCARREN PARK,BROOKLYN     ,35.71,0,1,1,0,0,1,0,3
2016,4,ST. MARY'S PARK BRONX,BRONX        ,35.31,0,0,2,1,0,0,0,3
2016,4,SHOOTERS ISLAND,STATEN ISLAND,34.69,0,0,0,0,0,0,0,0
2016,4,NORTH BROTHER ISLAND,BRONX        ,30.40,0,0,0,0,0,0,0,0
2016,4,FORT GREENE PARK,BROOKLYN     ,30.17,0,0,0,0,0,3,0,3
2016,4,BATTERY PARK CITY,MANHATTAN    ,29.99,0,0,0,0,0,0,0,0
2016,4,MORNINGSIDE PARK,MANHATTAN    ,29.89,0,0,1,0,0,0,0,1
2016,4,MACNEIL PARK,QUEENS       ,28.87,0,0,0,0,0,0,0,0
2016,4,ALLEY ATHLETIC PLAYGROUND,QUEENS       ,27.53,0,0,0,0,0,0,0,0
2016,4,VERNAM BARBADOES PENINSULA,QUEENS       ,27.48,0,0,0,0,0,0,0,0
2016,4,COLLEGE POINT FIELDS,QUEENS       ,26.83,0,0,0,0,0,0,0,0
2016,4,KAISER PARK,BROOKLYN     ,26.26,0,0,0,0,0,0,0,0
2016,4,SUNSET PARK,BROOKLYN     ,24.50,0,0,1,1,0,0,0,2
2016,4,OWL'S HEAD PARK,BROOKLYN     ,24.22,0,0,0,0,0,0,0,0
2016,4,SPRINGFIELD PARK,QUEENS       ,23.54,0,0,0,0,0,0,0,0
2016,4,RECREATIONAL AREA,MANHATTAN    ,23.09,0,0,0,0,0,0,0,0
2016,4,KING FISHER PARK,STATEN ISLAND,23.01,0,0,0,0,0,0,0,0
2016,4,SIEDENBURG PARK,STATEN ISLAND,22.88,0,0,0,0,0,0,0,0
2016,4,ST. NICHOLAS PARK,MANHATTAN    ,22.74,0,0,2,0,0,1,0,3
2016,4,SOUTH BROTHER ISLAND,BRONX        ,22.16,0,0,0,0,0,0,0,0
2016,4,LOCUST POINT MARINA,BRONX        ,22.07,0,0,0,0,0,0,0,0
2016,4,BATTERY PARK,MANHATTAN    ,21.88,0,0,0,0,0,0,0,0
2016,4,BROOKLYN BRIDGE PARK,BROOKLYN     ,21.19,0,0,0,0,0,3,0,3
2016,4,ASSER LEVY PARK,BROOKLYN     ,21.04,0,0,0,0,0,0,0,0
2016,4,SEASIDE WILDLIFE NATURE PARK,STATEN ISLAND,20.91,0,0,0,0,0,0,0,0
2016,4,WAVE HILL,BRONX        ,20.87,0,0,0,0,0,0,0,0
2016,4,QUEENSBRIDGE PARK,QUEENS       ,20.34,0,0,0,0,0,0,0,0
2016,4,MARCUS GARVEY PARK,MANHATTAN    ,20.17,0,1,1,0,0,0,0,2
2016,4,ISHAM PARK,MANHATTAN    ,20.13,0,0,0,0,0,0,0,0
2016,4,WILLIAMSBRIDGE OVAL,BRONX        ,19.75,0,0,3,1,0,0,0,4
2016,4,BRANT POINT WILDLIFE SANCTUARY,QUEENS       ,19.56,0,0,0,0,0,0,0,0
2016,4,BROAD CHANNEL AMERICAN PARK,QUEENS       ,18.77,0,0,0,0,0,0,0,0
2016,4,THEODORE ROOSEVELT PARK,MANHATTAN    ,17.57,0,0,0,0,0,0,0,0
2016,4,BENSONHURST PARK,BROOKLYN     ,17.50,0,0,1,0,0,0,0,1
2016,4,LINCOLN TERRACE / ARTHUR S. SOMERS PARK,BROOKLYN     ,17.14,0,0,0,0,0,1,0,1
2016,4,JOHN GOLDEN PARK,QUEENS       ,17.00,0,0,0,0,0,0,0,0
2016,4,BAYVIEW TERRACE PARK,STATEN ISLAND,16.94,0,0,0,0,0,0,0,0
2016,4,JONES WOODS PARK,STATEN ISLAND,16.93,0,0,0,0,0,0,0,0
2016,4,FRANCIS LEWIS PARK,QUEENS       ,16.83,0,0,0,0,0,0,0,0
2016,4,LEIF ERICSON PARK,BROOKLYN     ,16.80,0,0,0,0,0,0,0,0
2016,4,EIBS POND PARK,STATEN ISLAND,16.51,0,0,0,0,0,0,0,0
2016,4,RAILROAD PARK QUEENS,QUEENS       ,16.44,0,0,0,0,0,0,0,0
2016,4,BREUKELEN BALLFIELDS,BROOKLYN     ,16.16,0,0,0,0,0,0,0,0
2016,4,FRANZ SIGEL PARK,BRONX        ,15.99,0,0,3,0,0,0,0,3
2016,4,THOMAS JEFFERSON PARK,MANHATTAN    ,15.52,0,0,0,0,0,0,0,0
2016,4,ALICE AUSTEN PARK,STATEN ISLAND,15.52,0,0,0,0,0,0,0,0
2016,4,MILL POND PARK,BRONX        ,15.50,0,0,0,0,0,0,0,0
2016,4,SHERMAN CREEK,MANHATTAN    ,15.38,0,0,0,0,0,0,0,0
2016,4,HARRIS PARK,BRONX        ,15.32,0,0,0,0,0,0,0,0
2016,4,GOODHUE,STATEN ISLAND,15.06,0,0,0,0,0,0,0,0
2016,4,MULLALY PARK,BRONX        ,15.05,0,0,4,1,0,0,0,5
2016,4,TREMONT PARK,BRONX        ,15.00,0,0,0,0,0,0,0,0
2016,4,CARL SCHURZ PARK,MANHATTAN    ,14.94,0,0,1,1,0,0,0,2
2016,4,GRAND ARMY PLAZA BROOKLYN,BROOKLYN     ,14.26,0,0,0,0,0,0,0,0
2016,4,VON BRIESEN PARK,STATEN ISLAND,13.94,0,0,0,0,0,0,0,0
2016,4,MOTOR PARKWAY,QUEENS       ,13.89,0,0,0,0,0,0,0,0
2016,4,UNNAMED PARK ON BEACH CHANNEL DRIVE & BEACH 116TH STREET TO BEACH 108TH STREET,QUEENS       ,13.83,0,0,0,0,0,0,0,0
2016,4,BEACH 17 PLAYGROUND,QUEENS       ,13.75,0,0,0,0,0,0,0,0
2016,4,TUDOR PARK,QUEENS       ,13.54,0,0,0,0,0,0,0,0
2016,4,AQUEDUCT WALK,BRONX        ,13.53,0,0,0,0,0,0,0,0
2016,4,FATHER MACRIS PARK,STATEN ISLAND,13.47,0,0,0,0,0,0,0,0
2016,4,STARLIGHT PARK,BRONX        ,12.93,0,0,0,0,0,0,0,0
2016,4,JACKIE ROBINSON PARK MANHATTAN,MANHATTAN    ,12.77,0,0,2,0,0,0,0,2
2016,4,BROOKLYN MUSEUM,BROOKLYN     ,12.66,0,0,0,0,0,0,0,0
2016,4,BEACH CHANNEL PARK,QUEENS       ,12.62,0,0,0,0,0,0,0,0
2016,4,GREENBELT NATIVE PLANT CENTER,STATEN ISLAND,12.25,0,0,0,0,0,0,0,0
2016,4,BOWNE PARK,QUEENS       ,11.79,0,0,0,0,0,0,0,0
2016,4,SETON PARK,BRONX        ,11.69,0,0,0,0,0,0,0,0
2016,4,RUFUS KING PARK,QUEENS       ,11.50,0,0,1,0,0,0,0,1
2016,4,FRANK GOLDEN PARK,QUEENS       ,11.42,0,0,0,0,0,0,0,0
2016,4,ST. JAMES PARK,BRONX        ,11.39,0,0,0,0,0,0,0,0
2016,4,RICHMOND TERRACE WETLANDS,STATEN ISLAND,11.19,0,0,0,0,0,0,0,0
2016,4,BARRETTO POINT PARK,BRONX        ,11.16,0,0,0,0,0,0,0,0
2016,4,ST. ALBANS PARK,QUEENS       ,10.79,0,0,0,0,0,0,0,0
2016,4,GEMINI FIELDS,QUEENS       ,10.76,0,0,0,0,0,0,0,0
2016,4,GIVANS CREEK WOODS,BRONX        ,10.74,0,0,0,0,0,0,0,0
2016,4,BETSY HEAD PARK,BROOKLYN     ,10.56,0,0,0,0,0,0,0,0
2016,4,TOMPKINS SQUARE PARK,MANHATTAN    ,10.50,0,0,2,0,0,0,0,2
2016,4,CPL. THOMPSON PARK,STATEN ISLAND,10.50,0,0,0,0,0,0,0,0
2016,4,COMMODORE BARRY PARK,BROOKLYN     ,10.39,0,0,0,0,0,0,0,0
2016,4,CADMAN PLAZA PARK,BROOKLYN     ,10.38,0,0,0,0,0,0,0,0
2016,4,BROADWAY MALLS,MANHATTAN    ,10.24,0,0,0,0,0,0,0,0
2016,4,STEEPLECHASE PARK,BROOKLYN     ,10.01,0,0,0,0,0,0,0,0
2016,4,HUNTER'S POINT SOUTH PARK,QUEENS       ,10.00,0,0,0,0,0,0,0,0
2016,4,UNNAMED PARK ON RICHMOND TERRACE,STATEN ISLAND,9.93,0,0,0,0,0,0,0,0
2016,4,HYBRID OAK WOODS PARK,STATEN ISLAND,9.76,0,0,0,0,0,0,0,0
2016,4,WASHINGTON SQUARE PARK,MANHATTAN    ,9.75,0,0,0,1,0,3,0,4
2016,4,BRYANT PARK,MANHATTAN    ,9.60,0,0,0,0,2,6,0,8
2016,4,ROCKAWAY FREEWAY,QUEENS       ,9.40,0,0,0,0,0,0,0,0
2016,4,BICENTENNIAL VETERANS MEMORIAL PARK,BRONX        ,9.40,0,0,0,0,1,0,0,1
2016,4,SUNSET COVE PARK,QUEENS       ,9.38,0,0,0,0,0,0,0,0
2016,4,ST. JOHN'S RECREATION CENTER,BROOKLYN     ,9.34,0,1,1,0,0,0,0,2
2016,4,LINDEN PARK,BROOKLYN     ,9.32,0,0,0,0,0,0,0,0
2016,4,HAFFEN PARK,BRONX        ,9.24,0,0,1,0,0,0,0,1
2016,4,ALLISON POND PARK,STATEN ISLAND,9.20,0,0,0,0,0,0,0,0
2016,4,GRANITEVILLE SWAMP PARK,STATEN ISLAND,9.19,0,0,0,0,0,0,0,0
2016,4,TOTTENVILLE SHORE PARK,STATEN ISLAND,9.18,0,0,0,0,0,0,0,0
2016,4,CAPTAIN TILLY PARK,QUEENS       ,9.16,0,0,1,0,0,0,0,1
2016,4,HARVEY PARK,QUEENS       ,9.15,0,0,0,0,0,0,0,0
2016,4,MSGR. MCGOLRICK PARK,BROOKLYN     ,9.13,0,0,0,0,0,0,0,0
2016,4,BUSHWICK INLET PARK,BROOKLYN     ,9.01,0,0,0,0,0,0,0,0
2016,4,HENRY HUDSON PARK,BRONX        ,8.97,0,0,0,0,0,0,0,0
2016,4,FRANK PRINCIPE PARK,QUEENS       ,8.90,0,0,0,0,0,0,0,0
2016,4,CASTLE HILL PARK,BRONX        ,8.83,0,0,0,0,0,0,0,0
2016,4,ROCHDALE PARK,QUEENS       ,8.83,0,0,0,0,0,0,0,0
2016,4,ABE STARK SKATING RINK,BROOKLYN     ,8.81,0,0,0,0,0,0,0,0
2016,4,CITY HALL PARK,MANHATTAN    ,8.80,0,0,0,0,0,0,0,0
2016,4,EAST RIVER WATERFRONT ESPLANADE,MANHATTAN    ,8.76,0,0,0,0,0,0,0,0
2016,4,CROTONA PARKWAY MALLS,BRONX        ,8.75,0,0,0,0,0,0,0,0
2016,4,CONEY ISLAND CREEK PARK,BROOKLYN     ,8.66,0,0,0,0,0,0,0,0
2016,4,MILL ROCK PARK,MANHATTAN    ,8.64,0,0,0,0,0,0,0,0
2016,4,EAST RIVER ESPLANADE E 90TH ST TO E 125TH ST,MANHATTAN    ,8.60,0,0,0,0,0,0,0,0
2016,4,JOHN J CARTY PARK,BROOKLYN     ,8.57,0,0,0,0,0,0,0,0
2016,4,COFFEY PARK,BROOKLYN     ,8.27,0,0,0,0,0,0,0,0
2016,4,BARRETT PARK,STATEN ISLAND,8.11,0,0,0,0,0,0,0,0
2016,4,RAINEY PARK QUEENS,QUEENS       ,8.09,0,0,0,0,0,0,0,0
2016,4,LAGUARDIA LANDING LIGHTS,QUEENS       ,8.03,0,0,0,0,0,0,0,0
2016,4,CITY ISLAND WETLANDS,BRONX        ,8.01,0,0,0,0,0,0,0,0
2016,4,SARA D. ROOSEVELT PARK,MANHATTAN    ,7.85,0,0,0,0,0,1,0,1
2016,4,EWEN PARK,BRONX        ,7.84,0,0,0,1,0,0,0,1
2016,4,HERBERT VON KING PARK,BROOKLYN     ,7.82,0,0,0,0,0,0,0,0
2016,4,MOUNT PROSPECT PARK,BROOKLYN     ,7.79,0,0,0,0,0,0,0,0
2016,4,RAINEY PARK BRONX,BRONX        ,7.74,0,0,0,0,0,0,0,0
2016,4,DETECTIVE KEITH L WILLIAMS PARK,QUEENS       ,7.68,0,0,0,0,0,0,0,0
2016,4,FLUSHING FIELDS,QUEENS       ,7.67,0,0,0,0,0,0,0,0
2016,4,PALMER INLET,BRONX        ,7.49,0,0,0,0,0,0,0,0
2016,4,MIDLAND FIELD,STATEN ISLAND,7.46,0,0,0,0,0,0,0,0
2016,4,SCHMUL PARK,STATEN ISLAND,7.40,0,0,0,0,0,0,0,0
2016,4,BRIDGE PARK BRONX,BRONX        ,7.16,0,0,0,0,0,0,0,0
2016,4,BEACH 30TH STREET PLAYGROUND,QUEENS       ,7.12,0,0,0,0,0,0,0,0
2016,4,BROWER PARK,BROOKLYN     ,7.05,0,0,0,0,0,0,0,0
2016,4,JOYCE KILMER PARK,BRONX        ,6.88,0,0,1,0,0,0,0,1
2016,4,MARIA HERNANDEZ PARK,BROOKLYN     ,6.87,0,0,1,1,0,1,0,3
2016,4,THE HIGH LINE,MANHATTAN    ,6.73,0,0,0,0,0,0,0,0
2016,4,FRIENDS FIELD,BROOKLYN     ,6.70,0,0,0,0,0,0,0,0
2016,4,LINDOWER PARK,BROOKLYN     ,6.70,0,0,0,0,0,0,0,0
2016,4,J. HOOD WRIGHT PARK,MANHATTAN    ,6.70,0,0,0,0,0,1,0,1
2016,4,WNYC TRANSMITTER PARK,BROOKLYN     ,6.61,0,0,0,0,0,0,0,0
2016,4,SPUYTEN DUYVIL SHOREFRONT PARK,BRONX        ,6.60,0,0,0,0,0,0,0,0
2016,4,PARK AVENUE MALLS,MANHATTAN    ,6.59,0,0,0,0,0,0,0,0
2016,4,WESTWOOD PARK,STATEN ISLAND,6.56,0,0,0,0,0,0,0,0
2016,4,UNION SQUARE PARK,MANHATTAN    ,6.51,0,0,0,1,0,6,0,7
2016,4,CONCRETE PLANT PARK,BRONX        ,6.44,0,0,0,0,0,0,0,0
2016,4,COL. YOUNG PLAYGROUND,MANHATTAN    ,6.42,0,0,0,0,0,0,0,0
2016,4,BRADYS POND PARK,STATEN ISLAND,6.40,0,0,0,0,0,0,0,0
2016,4,COOPER PARK,BROOKLYN     ,6.40,0,0,0,0,0,0,0,0
2016,4,GRAVESEND PARK,BROOKLYN     ,6.38,0,0,0,0,0,0,0,0
2016,4,DR. CHARLES R. DREW PARK,QUEENS       ,6.34,0,0,0,0,0,0,0,0
2016,4,TRINITY PARK,BROOKLYN     ,6.30,0,0,0,0,0,0,0,0
2016,4,MADISON SQUARE PARK,MANHATTAN    ,6.23,0,0,0,0,0,3,0,3
2016,4,ELMHURST PARK,QUEENS       ,6.22,0,0,0,0,0,0,0,0
2016,4,FORT HAMILTON ATHLETIC FIELD,BROOKLYN     ,6.19,0,0,0,0,0,0,0,0
2016,4,AMBROSINI FIELD,BRONX        ,6.10,0,0,0,0,0,0,0,0
2016,4,CLEARVIEW PARK,QUEENS       ,6.05,0,0,0,0,0,0,0,0
2016,4,RALPH DEMARCO PARK,QUEENS       ,6.03,0,0,0,0,0,0,0,0
2016,4,WINGATE PARK,BROOKLYN     ,5.89,0,0,0,0,0,0,0,0
2016,4,UNNAMED PARK ON DRUMGOOLE ROAD & HUGUENOT AVENUE,STATEN ISLAND,5.85,0,0,0,0,0,0,0,0
2016,4,DE WITT CLINTON PARK,MANHATTAN    ,5.83,0,0,0,0,0,0,0,0
2016,4,UNNAMED PARK ON BOUNDARY AVENUE,STATEN ISLAND,5.77,0,0,0,0,0,0,0,0
2016,4,VAN VOORHEES PARK,BROOKLYN     ,5.74,0,0,0,0,0,0,0,0
2016,4,HALLETS COVE PLAYGROUND,QUEENS       ,5.70,0,0,0,0,0,0,0,0
2016,4,MCKINLEY PARK,BROOKLYN     ,5.66,0,0,0,0,0,0,0,0
2016,4,SOUTHERN FIELDS,QUEENS       ,5.59,0,0,0,0,0,0,0,0
2016,4,DEVOE PARK,BRONX        ,5.44,0,0,1,0,0,0,0,1
2016,4,ST. MICHAEL'S PLAYGROUND,QUEENS       ,5.43,0,0,0,0,0,0,0,0
2016,4,MAFERA PARK,QUEENS       ,5.40,0,0,0,1,0,0,0,1
2016,4,KENNEDY PLAYGROUND,QUEENS       ,5.40,0,0,0,0,0,0,0,0
2016,4,SEAGIRT AVE WETLANDS,QUEENS       ,5.32,0,0,0,0,0,0,0,0
2016,4,JOHN PAUL JONES PARK,BROOKLYN     ,5.32,0,0,0,0,0,0,0,0
2016,4,WALKER PARK,STATEN ISLAND,5.28,0,0,0,0,0,0,0,0
2016,4,OLD PLACE CREEK PARK,STATEN ISLAND,5.23,0,0,0,0,0,0,0,0
2016,4,HOOVER - MANTON PLAYGROUNDS,QUEENS       ,5.20,0,0,0,0,0,0,0,0
2016,4,GEN. DOUGLAS MACARTHUR PARK,STATEN ISLAND,5.17,0,0,0,0,0,0,0,0
