YEAR,QUARTER,PARK,BOROUGH,SIZE (ACRES),MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2018,2,RED HOOK RECREATION AREA,BROOKLYN     ,58.50,0,0,1,0,0,0,0,1
2018,2,SHORE PARK AND PARKWAY,BROOKLYN     ,58.00,0,0,0,0,0,0,0,0
2018,2,SPRING CREEK PARK ADDITION,BROOKLYN/QUEENS,57.92,0,0,0,0,0,0,0,0
2018,2,JUNIPER VALLEY PARK,QUEENS       ,55.64,0,0,0,0,0,0,0,0
2018,2,LITTLE BAY PARK,QUEENS       ,55.22,0,0,0,0,0,0,0,0
2018,2,POWELL'S COVE PARK,QUEENS       ,55.02,0,0,0,0,0,0,0,0
2018,2,HENRY HUDSON PARKWAY,BRONX        ,54.10,0,0,0,0,0,0,0,0
2018,2,HARLEM RIVER PARK,MANHATTAN    ,53.97,0,0,0,1,0,1,0,2
2018,2,DUBOS POINT WILDLIFE SANCTUARY,QUEENS       ,53.30,0,0,0,0,0,0,0,0
2018,2,ROY WILKINS RECREATION CENTER,QUEENS       ,53.24,0,0,2,0,0,0,0,2
2018,2,REED'S BASKET WILLOW SWAMP PARK,STATEN ISLAND,52.38,0,0,0,0,0,0,0,0
2018,2,BROOKLYN BOTANIC GARDEN,BROOKLYN     ,47.57,0,0,0,0,0,0,0,0
2018,2,MEREDITH WOODS,STATEN ISLAND,47.52,0,0,0,0,0,0,0,0
2018,2,QUEENS FARM PARK,QUEENS       ,47.08,0,0,0,0,0,0,0,0
2018,2,EAST RIVER PARK,MANHATTAN    ,45.88,0,0,0,0,0,2,0,2
2018,2,CROCHERON PARK,QUEENS       ,45.79,0,0,0,0,0,0,0,0
2018,2,MACOMBS DAM PARK,BRONX        ,44.17,0,0,3,0,0,0,0,3
2018,2,MANHATTAN BEACH PARK,BROOKLYN     ,42.94,0,0,0,0,0,0,0,0
2018,2,UDALL'S PARK PRESERVE,QUEENS       ,42.77,0,0,0,0,0,0,0,0
2018,2,FAIRVIEW PARK,STATEN ISLAND,42.60,0,0,0,0,0,0,0,0
2018,2,BAYSWATER PARK,QUEENS       ,40.07,0,0,0,0,0,0,0,0
2018,2,DEERE PARK,STATEN ISLAND,39.78,0,0,0,0,0,0,0,0
2018,2,PARADE GROUND,BROOKLYN     ,39.50,0,0,2,0,0,0,0,2
2018,2,CLAREMONT PARK,BRONX        ,38.54,0,0,0,1,0,0,0,1
2018,2,BROAD CHANNEL WETLANDS,QUEENS       ,37.95,0,0,0,0,0,0,0,0
2018,2,CONEY ISLAND BOAT BASIN,BROOKLYN     ,36.81,0,0,0,0,0,0,0,0
2018,2,BUNKER PONDS PARK,STATEN ISLAND,36.69,0,0,0,0,0,0,0,0
2018,2,SETON FALLS PARK,BRONX        ,35.77,0,0,0,0,0,0,0,0
2018,2,MCCARREN PARK,BROOKLYN     ,35.71,0,0,0,0,0,1,0,1
2018,2,ST. MARY'S PARK BRONX,BRONX        ,35.31,0,0,0,1,0,0,0,1
2018,2,SHOOTERS ISLAND,STATEN ISLAND,34.69,0,0,0,0,0,0,0,0
2018,2,NORTH BROTHER ISLAND,BRONX        ,30.40,0,0,0,0,0,0,0,0
2018,2,FORT GREENE PARK,BROOKLYN     ,30.17,0,0,0,2,0,2,0,4
2018,2,BATTERY PARK CITY,MANHATTAN    ,29.99,0,0,0,0,0,0,0,0
2018,2,MORNINGSIDE PARK,MANHATTAN    ,29.89,0,0,1,1,0,0,0,2
2018,2,MACNEIL PARK,QUEENS       ,28.87,0,0,0,0,0,0,0,0
2018,2,ALLEY ATHLETIC PLAYGROUND,QUEENS       ,27.53,0,0,0,0,0,0,0,0
2018,2,VERNAM BARBADOES PENINSULA,QUEENS       ,27.48,0,0,0,0,0,0,0,0
2018,2,COLLEGE POINT FIELDS,QUEENS       ,26.83,0,0,0,0,0,1,0,1
2018,2,KAISER PARK,BROOKLYN     ,26.26,0,0,1,0,0,1,0,2
2018,2,SUNSET PARK,BROOKLYN     ,24.50,0,0,2,3,0,1,0,6
2018,2,OWL'S HEAD PARK,BROOKLYN     ,24.22,0,0,0,0,0,0,0,0
2018,2,SPRINGFIELD PARK,QUEENS       ,23.54,0,0,0,0,0,0,0,0
2018,2,RECREATIONAL AREA,MANHATTAN    ,23.09,0,0,0,0,0,0,0,0
2018,2,KING FISHER PARK,STATEN ISLAND,23.01,0,0,0,0,0,0,0,0
2018,2,SIEDENBURG PARK,STATEN ISLAND,22.88,0,0,0,0,0,0,0,0
2018,2,ST. NICHOLAS PARK,MANHATTAN    ,22.74,0,1,1,0,0,1,0,3
2018,2,SOUTH BROTHER ISLAND,BRONX        ,22.16,0,0,0,0,0,0,0,0
2018,2,LOCUST POINT MARINA,BRONX        ,22.07,0,0,0,0,0,0,0,0
2018,2,BATTERY PARK,MANHATTAN    ,21.88,0,0,0,0,0,0,0,0
2018,2,BROOKLYN BRIDGE PARK,BROOKLYN     ,21.19,0,0,0,0,0,5,0,5
2018,2,ASSER LEVY PARK,BROOKLYN     ,21.04,0,0,0,0,0,0,0,0
2018,2,SEASIDE WILDLIFE NATURE PARK,STATEN ISLAND,20.91,0,0,0,0,0,0,0,0
2018,2,WAVE HILL,BRONX        ,20.87,0,0,0,0,0,0,0,0
2018,2,QUEENSBRIDGE PARK,QUEENS       ,20.34,0,0,0,0,0,0,0,0
2018,2,MARCUS GARVEY PARK,MANHATTAN    ,20.17,0,1,1,2,0,0,0,4
2018,2,ISHAM PARK,MANHATTAN    ,20.13,0,0,0,0,0,0,0,0
2018,2,WILLIAMSBRIDGE OVAL,BRONX        ,19.75,0,0,4,0,1,1,0,6
2018,2,BRANT POINT WILDLIFE SANCTUARY,QUEENS       ,19.56,0,0,0,0,0,0,0,0
2018,2,BROAD CHANNEL AMERICAN PARK,QUEENS       ,18.77,0,0,0,0,0,0,0,0
2018,2,THEODORE ROOSEVELT PARK,MANHATTAN    ,17.57,0,0,0,1,0,0,0,1
2018,2,BENSONHURST PARK,BROOKLYN     ,17.50,0,0,0,0,0,0,0,0
2018,2,LINCOLN TERRACE / ARTHUR S. SOMERS PARK,BROOKLYN     ,17.14,0,0,0,1,0,0,0,1
2018,2,JOHN GOLDEN PARK,QUEENS       ,17.00,0,0,0,0,0,0,0,0
2018,2,BAYVIEW TERRACE PARK,STATEN ISLAND,16.94,0,0,0,0,0,0,0,0
2018,2,JONES WOODS PARK,STATEN ISLAND,16.93,0,0,0,0,0,0,0,0
2018,2,FRANCIS LEWIS PARK,QUEENS       ,16.83,0,0,0,0,0,0,0,0
2018,2,LEIF ERICSON PARK,BROOKLYN     ,16.80,0,0,0,0,0,0,0,0
2018,2,EIBS POND PARK,STATEN ISLAND,16.51,0,0,0,0,0,0,0,0
2018,2,RAILROAD PARK QUEENS,QUEENS       ,16.44,0,0,0,0,0,0,0,0
2018,2,BREUKELEN BALLFIELDS,BROOKLYN     ,16.16,0,0,0,0,0,0,0,0
2018,2,FRANZ SIGEL PARK,BRONX        ,15.99,0,0,2,0,0,0,0,2
2018,2,THOMAS JEFFERSON PARK,MANHATTAN    ,15.52,0,0,2,0,0,1,0,3
2018,2,ALICE AUSTEN PARK,STATEN ISLAND,15.52,0,0,0,0,0,0,0,0
2018,2,MILL POND PARK,BRONX        ,15.50,0,0,0,0,0,0,0,0
2018,2,SHERMAN CREEK,MANHATTAN    ,15.38,0,0,0,0,0,0,0,0
2018,2,HARRIS PARK,BRONX        ,15.32,0,0,0,0,0,0,0,0
2018,2,GOODHUE,STATEN ISLAND,15.06,0,0,0,0,0,0,0,0
2018,2,MULLALY PARK,BRONX        ,15.05,0,0,2,0,0,0,0,2
2018,2,TREMONT PARK,BRONX        ,15.00,0,0,0,0,0,1,0,1
2018,2,CARL SCHURZ PARK,MANHATTAN    ,14.94,0,0,3,0,0,2,0,5
2018,2,GRAND ARMY PLAZA BROOKLYN,BROOKLYN     ,14.26,0,0,0,0,0,0,0,0
2018,2,VON BRIESEN PARK,STATEN ISLAND,13.94,0,0,0,0,0,0,0,0
2018,2,MOTOR PARKWAY,QUEENS       ,13.89,0,0,0,0,0,0,0,0
2018,2,UNNAMED PARK ON BEACH CHANNEL DRIVE & BEACH 116TH STREET TO BEACH 108TH STREET,QUEENS       ,13.83,0,0,0,0,0,0,0,0
2018,2,BEACH 17 PLAYGROUND,QUEENS       ,13.75,0,0,1,0,0,0,0,1
2018,2,TUDOR PARK,QUEENS       ,13.54,0,0,0,0,0,0,0,0
2018,2,AQUEDUCT WALK,BRONX        ,13.53,0,0,0,0,0,0,0,0
2018,2,FATHER MACRIS PARK,STATEN ISLAND,13.47,0,0,0,0,0,0,0,0
2018,2,STARLIGHT PARK,BRONX        ,12.93,0,0,0,0,0,0,0,0
2018,2,JACKIE ROBINSON PARK MANHATTAN,MANHATTAN    ,12.77,0,0,2,1,0,0,0,3
2018,2,BROOKLYN MUSEUM,BROOKLYN     ,12.66,0,0,0,0,0,0,0,0
2018,2,BEACH CHANNEL PARK,QUEENS       ,12.62,0,0,0,0,0,0,0,0
2018,2,GREENBELT NATIVE PLANT CENTER,STATEN ISLAND,12.25,0,0,0,0,0,0,0,0
2018,2,BOWNE PARK,QUEENS       ,11.79,0,0,0,0,0,0,0,0
2018,2,SETON PARK,BRONX        ,11.69,0,0,0,0,0,0,0,0
2018,2,RUFUS KING PARK,QUEENS       ,11.50,0,0,3,2,1,1,0,7
2018,2,FRANK GOLDEN PARK,QUEENS       ,11.42,0,0,0,0,0,0,0,0
2018,2,ST. JAMES PARK,BRONX        ,11.39,0,0,0,0,0,1,0,1
2018,2,RICHMOND TERRACE WETLANDS,STATEN ISLAND,11.19,0,0,0,0,0,0,0,0
2018,2,BARRETTO POINT PARK,BRONX        ,11.16,0,0,0,0,0,0,0,0
2018,2,ST. ALBANS PARK,QUEENS       ,10.79,0,0,0,0,0,0,0,0
2018,2,GEMINI FIELDS,QUEENS       ,10.76,0,0,0,0,0,0,0,0
2018,2,GIVANS CREEK WOODS,BRONX        ,10.74,0,0,0,0,0,0,0,0
2018,2,BETSY HEAD PARK,BROOKLYN     ,10.56,0,0,1,0,0,0,0,1
2018,2,TOMPKINS SQUARE PARK,MANHATTAN    ,10.50,0,0,0,0,0,8,0,8
2018,2,CPL. THOMPSON PARK,STATEN ISLAND,10.50,0,0,0,0,0,0,0,0
2018,2,COMMODORE BARRY PARK,BROOKLYN     ,10.39,0,0,0,0,0,0,0,0
2018,2,CADMAN PLAZA PARK,BROOKLYN     ,10.38,0,0,0,0,0,0,0,0
2018,2,BROADWAY MALLS,MANHATTAN    ,10.24,0,0,0,0,0,0,0,0
2018,2,STEEPLECHASE PARK,BROOKLYN     ,10.01,0,0,0,0,0,0,0,0
2018,2,HUNTER'S POINT SOUTH PARK,QUEENS       ,10.00,0,0,0,0,0,0,0,0
2018,2,UNNAMED PARK ON RICHMOND TERRACE,STATEN ISLAND,9.93,0,0,0,0,0,0,0,0
2018,2,HYBRID OAK WOODS PARK,STATEN ISLAND,9.76,0,0,0,0,0,0,0,0
2018,2,WASHINGTON SQUARE PARK,MANHATTAN    ,9.75,0,0,1,1,0,5,0,7
2018,2,BRYANT PARK,MANHATTAN    ,9.60,0,0,0,0,0,0,0,0
2018,2,ROCKAWAY FREEWAY,QUEENS       ,9.40,0,0,0,0,0,0,0,0
2018,2,BICENTENNIAL VETERANS MEMORIAL PARK,BRONX        ,9.40,0,0,0,0,0,0,0,0
2018,2,SUNSET COVE PARK,QUEENS       ,9.38,0,0,0,0,0,0,0,0
2018,2,ST. JOHN'S RECREATION CENTER,BROOKLYN     ,9.34,0,0,0,0,0,1,0,1
2018,2,LINDEN PARK,BROOKLYN     ,9.32,0,0,0,0,0,0,0,0
2018,2,HAFFEN PARK,BRONX        ,9.24,0,0,0,0,0,0,0,0
2018,2,ALLISON POND PARK,STATEN ISLAND,9.20,0,0,0,0,0,0,0,0
2018,2,GRANITEVILLE SWAMP PARK,STATEN ISLAND,9.19,0,0,0,0,0,0,0,0
2018,2,TOTTENVILLE SHORE PARK,STATEN ISLAND,9.18,0,0,0,0,0,0,0,0
2018,2,CAPTAIN TILLY PARK,QUEENS       ,9.16,0,0,1,0,0,0,0,1
2018,2,HARVEY PARK,QUEENS       ,9.15,0,0,0,0,0,0,0,0
2018,2,MSGR. MCGOLRICK PARK,BROOKLYN     ,9.13,0,0,0,0,0,0,0,0
2018,2,BUSHWICK INLET PARK,BROOKLYN     ,9.01,0,0,0,0,0,3,0,3
2018,2,HENRY HUDSON PARK,BRONX        ,8.97,0,0,0,0,0,0,0,0
2018,2,FRANK PRINCIPE PARK,QUEENS       ,8.90,0,0,0,0,0,0,0,0
2018,2,CASTLE HILL PARK,BRONX        ,8.83,0,0,0,0,0,0,0,0
2018,2,ROCHDALE PARK,QUEENS       ,8.83,0,0,0,0,0,0,0,0
2018,2,ABE STARK SKATING RINK,BROOKLYN     ,8.81,0,0,0,0,0,0,0,0
2018,2,CITY HALL PARK,MANHATTAN    ,8.80,0,0,0,0,0,0,0,0
2018,2,EAST RIVER WATERFRONT ESPLANADE,MANHATTAN    ,8.76,0,0,0,0,0,0,0,0
2018,2,CROTONA PARKWAY MALLS,BRONX        ,8.75,0,0,0,0,0,0,0,0
2018,2,CONEY ISLAND CREEK PARK,BROOKLYN     ,8.66,0,0,0,0,0,0,0,0
2018,2,MILL ROCK PARK,MANHATTAN    ,8.64,0,0,0,0,0,0,0,0
2018,2,EAST RIVER ESPLANADE E 90TH ST TO E 125TH ST,MANHATTAN    ,8.60,0,0,0,0,0,0,0,0
2018,2,JOHN J CARTY PARK,BROOKLYN     ,8.57,0,0,0,0,0,0,0,0
2018,2,COFFEY PARK,BROOKLYN     ,8.27,0,0,0,0,0,0,0,0
2018,2,BARRETT PARK,STATEN ISLAND,8.11,0,0,0,0,0,0,0,0
2018,2,RAINEY PARK QUEENS,QUEENS       ,8.09,0,0,0,0,0,0,0,0
2018,2,LAGUARDIA LANDING LIGHTS,QUEENS       ,8.03,0,0,0,0,0,0,0,0
2018,2,CITY ISLAND WETLANDS,BRONX        ,8.01,0,0,0,0,0,0,0,0
2018,2,SARA D. ROOSEVELT PARK,MANHATTAN    ,7.85,0,0,1,1,0,0,0,2
2018,2,EWEN PARK,BRONX        ,7.84,0,0,0,0,0,0,0,0
2018,2,HERBERT VON KING PARK,BROOKLYN     ,7.82,0,0,0,0,0,0,0,0
2018,2,MOUNT PROSPECT PARK,BROOKLYN     ,7.79,0,0,0,0,0,0,0,0
2018,2,RAINEY PARK BRONX,BRONX        ,7.74,1,0,0,0,0,0,0,1
2018,2,DETECTIVE KEITH L WILLIAMS PARK,QUEENS       ,7.68,0,0,1,1,0,0,0,2
2018,2,FLUSHING FIELDS,QUEENS       ,7.67,0,0,0,0,0,0,0,0
2018,2,PALMER INLET,BRONX        ,7.49,0,0,0,0,0,0,0,0
2018,2,MIDLAND FIELD,STATEN ISLAND,7.46,0,0,0,0,0,0,0,0
2018,2,SCHMUL PARK,STATEN ISLAND,7.40,0,0,0,0,0,0,0,0
2018,2,BRIDGE PARK BRONX,BRONX        ,7.16,0,0,0,0,0,0,0,0
2018,2,BEACH 30TH STREET PLAYGROUND,QUEENS       ,7.12,0,0,0,0,0,0,0,0
2018,2,BROWER PARK,BROOKLYN     ,7.05,0,0,1,0,0,0,0,1
2018,2,JOYCE KILMER PARK,BRONX        ,6.88,0,0,2,0,0,0,0,2
2018,2,MARIA HERNANDEZ PARK,BROOKLYN     ,6.87,0,0,0,1,0,2,0,3
2018,2,THE HIGH LINE,MANHATTAN    ,6.73,0,0,0,0,0,0,0,0
2018,2,FRIENDS FIELD,BROOKLYN     ,6.70,0,0,0,0,0,0,0,0
2018,2,LINDOWER PARK,BROOKLYN     ,6.70,0,0,0,0,0,0,0,0
2018,2,J. HOOD WRIGHT PARK,MANHATTAN    ,6.70,0,0,0,0,0,0,0,0
2018,2,WNYC TRANSMITTER PARK,BROOKLYN     ,6.61,0,0,0,0,0,0,0,0
2018,2,SPUYTEN DUYVIL SHOREFRONT PARK,BRONX        ,6.60,0,0,0,0,0,0,0,0
2018,2,PARK AVENUE MALLS,MANHATTAN    ,6.59,0,0,0,0,0,0,0,0
2018,2,WESTWOOD PARK,STATEN ISLAND,6.56,0,0,0,0,0,0,0,0
2018,2,UNION SQUARE PARK,MANHATTAN    ,6.51,0,0,1,2,0,7,0,10
2018,2,CONCRETE PLANT PARK,BRONX        ,6.44,0,0,1,0,0,0,0,1
2018,2,COL. YOUNG PLAYGROUND,MANHATTAN    ,6.42,0,0,0,0,0,0,0,0
2018,2,BRADYS POND PARK,STATEN ISLAND,6.40,0,0,0,0,0,0,0,0
2018,2,COOPER PARK,BROOKLYN     ,6.40,0,0,0,0,0,0,0,0
2018,2,GRAVESEND PARK,BROOKLYN     ,6.38,0,0,0,0,0,0,0,0
2018,2,DR. CHARLES R. DREW PARK,QUEENS       ,6.34,0,0,0,0,0,0,0,0
2018,2,TRINITY PARK,BROOKLYN     ,6.30,0,0,0,0,0,0,0,0
2018,2,MADISON SQUARE PARK,MANHATTAN    ,6.23,0,0,0,0,0,0,0,0
2018,2,ELMHURST PARK,QUEENS       ,6.22,0,0,0,0,0,0,0,0
2018,2,FORT HAMILTON ATHLETIC FIELD,BROOKLYN     ,6.19,0,0,0,0,0,0,0,0
2018,2,AMBROSINI FIELD,BRONX        ,6.10,0,0,0,0,0,0,0,0
2018,2,CLEARVIEW PARK,QUEENS       ,6.05,0,0,0,0,0,0,0,0
2018,2,RALPH DEMARCO PARK,QUEENS       ,6.03,0,0,0,0,0,0,0,0
2018,2,WINGATE PARK,BROOKLYN     ,5.89,0,0,0,0,0,0,0,0
2018,2,UNNAMED PARK ON DRUMGOOLE ROAD & HUGUENOT AVENUE,STATEN ISLAND,5.85,0,0,0,0,0,0,0,0
2018,2,DE WITT CLINTON PARK,MANHATTAN    ,5.83,0,0,1,0,0,0,0,1
2018,2,UNNAMED PARK ON BOUNDARY AVENUE,STATEN ISLAND,5.77,0,0,0,0,0,0,0,0
2018,2,VAN VOORHEES PARK,BROOKLYN     ,5.74,0,0,0,0,0,0,0,0
2018,2,HALLETS COVE PLAYGROUND,QUEENS       ,5.70,0,0,0,0,0,0,0,0
2018,2,MCKINLEY PARK,BROOKLYN     ,5.66,0,0,0,0,0,0,0,0
2018,2,SOUTHERN FIELDS,QUEENS       ,5.59,0,0,0,0,0,0,0,0
2018,2,DEVOE PARK,BRONX        ,5.44,0,0,2,1,0,0,0,3
2018,2,ST. MICHAEL'S PLAYGROUND,QUEENS       ,5.43,0,0,0,0,0,0,0,0
2018,2,MAFERA PARK,QUEENS       ,5.40,0,0,0,1,0,0,0,1
2018,2,KENNEDY PLAYGROUND,QUEENS       ,5.40,0,0,0,0,0,0,0,0
2018,2,SEAGIRT AVE WETLANDS,QUEENS       ,5.32,0,0,0,0,0,0,0,0
2018,2,JOHN PAUL JONES PARK,BROOKLYN     ,5.32,0,0,0,0,0,0,0,0
2018,2,WALKER PARK,STATEN ISLAND,5.28,0,0,0,0,0,0,0,0
2018,2,OLD PLACE CREEK PARK,STATEN ISLAND,5.23,0,0,0,0,0,0,0,0
2018,2,HOOVER - MANTON PLAYGROUNDS,QUEENS       ,5.20,0,0,0,0,0,0,0,0
2018,2,GEN. DOUGLAS MACARTHUR PARK,STATEN ISLAND,5.17,0,0,0,0,0,0,0,0
