YEAR,QUARTER,PARK,BOROUGH,SIZE (ACRES),MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2017,3,DEERE PARK,STATEN ISLAND,39.78,0,0,0,0,0,0,0,0
2017,3,PARADE GROUND,BROOKLYN     ,39.50,0,0,0,0,0,0,0,0
2017,3,CLAREMONT PARK,BRONX        ,38.54,0,0,1,1,0,1,0,3
2017,3,BROAD CHANNEL WETLANDS,QUEENS       ,37.95,0,0,0,0,0,0,0,0
2017,3,CONEY ISLAND BOAT BASIN,BROOKLYN     ,36.81,0,0,0,0,0,0,0,0
2017,3,BUNKER PONDS PARK,STATEN ISLAND,36.69,0,0,0,0,0,0,0,0
2017,3,SETON FALLS PARK,BRONX        ,35.77,0,0,1,0,0,0,0,1
2017,3,MCCARREN PARK,BROOKLYN     ,35.71,0,0,0,0,0,6,0,6
2017,3,ST. MARY'S PARK BRONX,BRONX        ,35.31,0,1,3,2,0,0,0,6
2017,3,SHOOTERS ISLAND,STATEN ISLAND,34.69,0,0,0,0,0,0,0,0
2017,3,NORTH BROTHER ISLAND,BRONX        ,30.40,0,0,0,0,0,0,0,0
2017,3,FORT GREENE PARK,BROOKLYN     ,30.17,0,0,2,0,0,0,0,2
2017,3,BATTERY PARK CITY,MANHATTAN    ,29.99,0,0,0,0,0,0,0,0
2017,3,MORNINGSIDE PARK,MANHATTAN    ,29.89,0,0,1,0,0,0,0,1
2017,3,MACNEIL PARK,QUEENS       ,28.87,0,0,0,0,0,0,0,0
2017,3,ALLEY ATHLETIC PLAYGROUND,QUEENS       ,27.53,0,0,0,0,0,0,0,0
2017,3,VERNAM BARBADOES PENINSULA,QUEENS       ,27.48,0,0,0,0,0,0,0,0
2017,3,COLLEGE POINT FIELDS,QUEENS       ,26.83,0,0,0,0,0,0,0,0
2017,3,KAISER PARK,BROOKLYN     ,26.26,0,1,0,1,0,1,0,3
2017,3,SUNSET PARK,BROOKLYN     ,24.50,0,0,1,3,0,3,0,7
2017,3,OWL'S HEAD PARK,BROOKLYN     ,24.22,0,0,1,0,0,0,0,1
2017,3,SPRINGFIELD PARK,QUEENS       ,23.54,0,0,1,0,0,0,0,1
2017,3,RECREATIONAL AREA,MANHATTAN    ,23.09,0,0,0,0,0,0,0,0
2017,3,KING FISHER PARK,STATEN ISLAND,23.01,0,0,0,0,0,0,0,0
2017,3,SIEDENBURG PARK,STATEN ISLAND,22.88,0,0,0,0,0,0,0,0
2017,3,ST. NICHOLAS PARK,MANHATTAN    ,22.74,0,1,0,0,0,2,0,3
2017,3,SOUTH BROTHER ISLAND,BRONX        ,22.16,0,0,0,0,0,0,0,0
2017,3,LOCUST POINT MARINA,BRONX        ,22.07,0,0,0,0,0,0,0,0
2017,3,BATTERY PARK,MANHATTAN    ,21.88,0,0,0,0,0,0,0,0
2017,3,BROOKLYN BRIDGE PARK,BROOKLYN     ,21.19,0,0,0,0,1,4,0,5
2017,3,ASSER LEVY PARK,BROOKLYN     ,21.04,0,0,0,0,0,0,0,0
2017,3,SEASIDE WILDLIFE NATURE PARK,STATEN ISLAND,20.91,0,0,0,0,0,1,0,1
2017,3,WAVE HILL,BRONX        ,20.87,0,0,0,0,0,0,0,0
2017,3,QUEENSBRIDGE PARK,QUEENS       ,20.34,0,0,0,0,0,0,0,0
2017,3,MARCUS GARVEY PARK,MANHATTAN    ,20.17,0,0,3,6,0,1,0,10
2017,3,ISHAM PARK,MANHATTAN    ,20.13,0,0,2,0,0,0,0,2
2017,3,WILLIAMSBRIDGE OVAL,BRONX        ,19.75,0,0,3,1,0,2,0,6
2017,3,BRANT POINT WILDLIFE SANCTUARY,QUEENS       ,19.56,0,0,0,0,0,0,0,0
2017,3,BROAD CHANNEL AMERICAN PARK,QUEENS       ,18.77,0,0,0,0,0,0,0,0
2017,3,THEODORE ROOSEVELT PARK,MANHATTAN    ,17.57,0,0,0,0,0,0,0,0
2017,3,BENSONHURST PARK,BROOKLYN     ,17.50,0,0,1,0,0,0,0,1
2017,3,LINCOLN TERRACE / ARTHUR S. SOMERS PARK,BROOKLYN     ,17.14,0,0,3,0,0,0,0,3
2017,3,JOHN GOLDEN PARK,QUEENS       ,17.00,0,0,0,0,0,0,0,0
2017,3,BAYVIEW TERRACE PARK,STATEN ISLAND,16.94,0,0,0,0,0,0,0,0
2017,3,JONES WOODS PARK,STATEN ISLAND,16.93,0,0,0,0,0,0,0,0
2017,3,FRANCIS LEWIS PARK,QUEENS       ,16.83,0,0,0,0,0,0,0,0
2017,3,LEIF ERICSON PARK,BROOKLYN     ,16.80,0,0,0,0,0,0,0,0
2017,3,EIBS POND PARK,STATEN ISLAND,16.51,0,0,0,0,0,0,0,0
2017,3,RAILROAD PARK QUEENS,QUEENS       ,16.44,0,0,0,0,0,0,0,0
2017,3,BREUKELEN BALLFIELDS,BROOKLYN     ,16.16,0,0,0,0,0,0,0,0
2017,3,FRANZ SIGEL PARK,BRONX        ,15.99,0,0,0,1,0,0,0,1
2017,3,THOMAS JEFFERSON PARK,MANHATTAN    ,15.52,0,0,0,1,0,1,0,2
2017,3,ALICE AUSTEN PARK,STATEN ISLAND,15.52,0,0,0,0,0,0,0,0
2017,3,MILL POND PARK,BRONX        ,15.50,0,0,0,0,0,0,0,0
2017,3,SHERMAN CREEK,MANHATTAN    ,15.38,0,0,0,0,0,0,0,0
2017,3,HARRIS PARK,BRONX        ,15.32,0,0,0,1,0,0,0,1
2017,3,GOODHUE,STATEN ISLAND,15.06,0,0,0,0,0,0,0,0
2017,3,MULLALY PARK,BRONX        ,15.05,0,0,0,1,0,1,0,2
2017,3,TREMONT PARK,BRONX        ,15.00,0,0,0,0,0,1,0,1
2017,3,CARL SCHURZ PARK,MANHATTAN    ,14.94,0,0,0,0,0,1,0,1
2017,3,GRAND ARMY PLAZA BROOKLYN,BROOKLYN     ,14.26,0,0,0,0,0,0,0,0
2017,3,VON BRIESEN PARK,STATEN ISLAND,13.94,0,0,0,0,0,0,0,0
2017,3,MOTOR PARKWAY,QUEENS       ,13.89,0,0,0,0,0,0,0,0
2017,3,UNNAMED PARK ON BEACH CHANNEL DRIVE & BEACH 116TH STREET TO BEACH 108TH STREET,QUEENS       ,13.83,0,0,0,0,0,0,0,0
2017,3,BEACH 17 PLAYGROUND,QUEENS       ,13.75,0,0,0,0,0,0,0,0
2017,3,TUDOR PARK,QUEENS       ,13.54,0,0,0,0,0,0,0,0
2017,3,AQUEDUCT WALK,BRONX        ,13.53,0,0,2,0,0,0,0,2
2017,3,FATHER MACRIS PARK,STATEN ISLAND,13.47,0,0,0,0,0,0,0,0
2017,3,STARLIGHT PARK,BRONX        ,12.93,0,0,0,0,0,0,0,0
2017,3,JACKIE ROBINSON PARK MANHATTAN,MANHATTAN    ,12.77,0,0,0,1,0,0,0,1
2017,3,BROOKLYN MUSEUM,BROOKLYN     ,12.66,0,0,0,0,0,0,0,0
2017,3,BEACH CHANNEL PARK,QUEENS       ,12.62,0,0,0,0,0,0,0,0
2017,3,GREENBELT NATIVE PLANT CENTER,STATEN ISLAND,12.25,0,0,0,0,0,0,0,0
2017,3,BOWNE PARK,QUEENS       ,11.79,0,0,0,0,0,0,0,0
2017,3,SETON PARK,BRONX        ,11.69,0,0,1,0,0,0,0,1
2017,3,RUFUS KING PARK,QUEENS       ,11.50,0,0,2,0,0,2,0,4
2017,3,FRANK GOLDEN PARK,QUEENS       ,11.42,0,0,0,0,0,0,0,0
2017,3,ST. JAMES PARK,BRONX        ,11.39,0,0,0,1,0,1,0,2
2017,3,RICHMOND TERRACE WETLANDS,STATEN ISLAND,11.19,0,0,0,0,0,0,0,0
2017,3,BARRETTO POINT PARK,BRONX        ,11.16,0,0,0,0,0,0,0,0
2017,3,ST. ALBANS PARK,QUEENS       ,10.79,0,0,0,0,0,1,0,1
2017,3,GEMINI FIELDS,QUEENS       ,10.76,0,0,0,0,0,0,0,0
2017,3,GIVANS CREEK WOODS,BRONX        ,10.74,0,0,0,0,0,0,0,0
2017,3,BETSY HEAD PARK,BROOKLYN     ,10.56,0,0,3,0,0,1,0,4
2017,3,TOMPKINS SQUARE PARK,MANHATTAN    ,10.50,0,0,0,0,0,6,0,6
2017,3,CPL. THOMPSON PARK,STATEN ISLAND,10.50,0,0,2,0,0,1,0,3
2017,3,COMMODORE BARRY PARK,BROOKLYN     ,10.39,0,0,0,0,0,0,0,0
2017,3,CADMAN PLAZA PARK,BROOKLYN     ,10.38,0,0,0,0,0,0,0,0
2017,3,BROADWAY MALLS,MANHATTAN    ,10.24,0,0,0,0,0,0,0,0
2017,3,STEEPLECHASE PARK,BROOKLYN     ,10.01,0,0,0,0,0,0,0,0
2017,3,HUNTER'S POINT SOUTH PARK,QUEENS       ,10.00,0,0,0,0,0,1,0,1
2017,3,UNNAMED PARK ON RICHMOND TERRACE,STATEN ISLAND,9.93,0,0,0,0,0,0,0,0
2017,3,HYBRID OAK WOODS PARK,STATEN ISLAND,9.76,0,0,0,0,0,0,0,0
2017,3,WASHINGTON SQUARE PARK,MANHATTAN    ,9.75,0,0,0,2,0,11,0,13
2017,3,BRYANT PARK,MANHATTAN    ,9.60,0,0,0,0,0,6,0,6
2017,3,ROCKAWAY FREEWAY,QUEENS       ,9.40,0,0,0,0,0,0,0,0
2017,3,BICENTENNIAL VETERANS MEMORIAL PARK,BRONX        ,9.40,0,0,0,0,0,0,0,0
2017,3,SUNSET COVE PARK,QUEENS       ,9.38,0,0,0,0,0,0,0,0
2017,3,ST. JOHN'S RECREATION CENTER,BROOKLYN     ,9.34,0,0,2,0,0,0,0,2
2017,3,LINDEN PARK,BROOKLYN     ,9.32,0,0,0,0,0,0,0,0
2017,3,HAFFEN PARK,BRONX        ,9.24,0,0,0,0,0,0,0,0
2017,3,ALLISON POND PARK,STATEN ISLAND,9.20,0,0,0,0,0,0,0,0
2017,3,GRANITEVILLE SWAMP PARK,STATEN ISLAND,9.19,0,0,0,0,0,0,0,0
2017,3,TOTTENVILLE SHORE PARK,STATEN ISLAND,9.18,0,0,0,0,0,0,0,0
2017,3,CAPTAIN TILLY PARK,QUEENS       ,9.16,0,1,1,0,0,0,0,2
2017,3,HARVEY PARK,QUEENS       ,9.15,0,0,0,0,0,0,0,0
2017,3,MSGR. MCGOLRICK PARK,BROOKLYN     ,9.13,0,0,0,0,0,0,0,0
2017,3,BUSHWICK INLET PARK,BROOKLYN     ,9.01,0,0,0,0,0,1,0,1
2017,3,HENRY HUDSON PARK,BRONX        ,8.97,0,0,0,0,0,0,0,0
2017,3,FRANK PRINCIPE PARK,QUEENS       ,8.90,0,0,0,0,0,0,0,0
2017,3,CASTLE HILL PARK,BRONX        ,8.83,0,0,0,0,0,0,0,0
2017,3,ROCHDALE PARK,QUEENS       ,8.83,0,0,1,1,0,0,0,2
2017,3,ABE STARK SKATING RINK,BROOKLYN     ,8.81,0,0,0,0,0,0,0,0
2017,3,CITY HALL PARK,MANHATTAN    ,8.80,0,0,0,0,0,1,0,1
2017,3,EAST RIVER WATERFRONT ESPLANADE,MANHATTAN    ,8.76,0,0,0,0,0,1,0,1
2017,3,CROTONA PARKWAY MALLS,BRONX        ,8.75,0,0,0,0,0,0,0,0
2017,3,CONEY ISLAND CREEK PARK,BROOKLYN     ,8.66,0,0,0,0,0,0,0,0
2017,3,MILL ROCK PARK,MANHATTAN    ,8.64,0,0,0,0,0,0,0,0
2017,3,EAST RIVER ESPLANADE E 90TH ST TO E 125TH ST,MANHATTAN    ,8.60,0,0,0,0,0,0,0,0
2017,3,JOHN J CARTY PARK,BROOKLYN     ,8.57,0,0,0,0,0,0,0,0
2017,3,COFFEY PARK,BROOKLYN     ,8.27,0,0,0,0,0,0,0,0
2017,3,BARRETT PARK,STATEN ISLAND,8.11,0,0,0,0,0,0,0,0
2017,3,RAINEY PARK QUEENS,QUEENS       ,8.09,0,0,0,0,0,0,0,0
2017,3,LAGUARDIA LANDING LIGHTS,QUEENS       ,8.03,0,0,0,0,0,0,0,0
2017,3,CITY ISLAND WETLANDS,BRONX        ,8.01,0,0,0,0,0,0,0,0
2017,3,SARA D. ROOSEVELT PARK,MANHATTAN    ,7.85,0,0,1,2,0,3,0,6
2017,3,EWEN PARK,BRONX        ,7.84,0,0,0,0,0,0,0,0
2017,3,HERBERT VON KING PARK,BROOKLYN     ,7.82,0,0,0,0,0,0,0,0
2017,3,MOUNT PROSPECT PARK,BROOKLYN     ,7.79,0,0,0,0,0,0,0,0
2017,3,RAINEY PARK BRONX,BRONX        ,7.74,0,0,1,1,0,0,0,2
2017,3,DETECTIVE KEITH L WILLIAMS PARK,QUEENS       ,7.68,0,0,1,0,0,0,0,1
2017,3,FLUSHING FIELDS,QUEENS       ,7.67,0,0,0,0,0,0,0,0
2017,3,PALMER INLET,BRONX        ,7.49,0,0,0,0,0,0,0,0
2017,3,MIDLAND FIELD,STATEN ISLAND,7.46,0,0,0,0,0,0,0,0
2017,3,SCHMUL PARK,STATEN ISLAND,7.40,0,0,0,0,0,0,0,0
2017,3,BRIDGE PARK BRONX,BRONX        ,7.16,0,0,0,0,0,0,0,0
2017,3,BEACH 30TH STREET PLAYGROUND,QUEENS       ,7.12,0,0,0,0,0,0,0,0
2017,3,BROWER PARK,BROOKLYN     ,7.05,0,0,1,0,0,0,0,1
2017,3,JOYCE KILMER PARK,BRONX        ,6.88,0,1,0,2,0,0,0,3
2017,3,MARIA HERNANDEZ PARK,BROOKLYN     ,6.87,0,0,0,0,0,1,0,1
2017,3,THE HIGH LINE,MANHATTAN    ,6.73,0,0,0,0,0,0,0,0
2017,3,FRIENDS FIELD,BROOKLYN     ,6.70,0,0,0,0,0,0,0,0
2017,3,LINDOWER PARK,BROOKLYN     ,6.70,0,0,0,0,0,0,0,0
2017,3,J. HOOD WRIGHT PARK,MANHATTAN    ,6.70,0,0,0,0,0,0,0,0
2017,3,WNYC TRANSMITTER PARK,BROOKLYN     ,6.61,0,0,0,0,0,0,0,0
2017,3,SPUYTEN DUYVIL SHOREFRONT PARK,BRONX        ,6.60,0,0,0,0,0,0,0,0
2017,3,PARK AVENUE MALLS,MANHATTAN    ,6.59,0,0,0,0,0,0,0,0
2017,3,WESTWOOD PARK,STATEN ISLAND,6.56,0,0,0,0,0,0,0,0
2017,3,UNION SQUARE PARK,MANHATTAN    ,6.51,0,0,1,1,0,12,0,14
2017,3,CONCRETE PLANT PARK,BRONX        ,6.44,0,0,0,0,0,0,0,0
2017,3,COL. YOUNG PLAYGROUND,MANHATTAN    ,6.42,0,0,0,0,0,0,0,0
2017,3,BRADYS POND PARK,STATEN ISLAND,6.40,0,0,0,0,0,0,0,0
2017,3,COOPER PARK,BROOKLYN     ,6.40,0,0,0,1,0,0,0,1
2017,3,GRAVESEND PARK,BROOKLYN     ,6.38,0,0,0,0,0,0,0,0
2017,3,DR. CHARLES R. DREW PARK,QUEENS       ,6.34,0,0,0,0,0,0,0,0
2017,3,TRINITY PARK,BROOKLYN     ,6.30,0,0,0,0,0,0,0,0
2017,3,MADISON SQUARE PARK,MANHATTAN    ,6.23,0,0,0,0,0,3,0,3
2017,3,ELMHURST PARK,QUEENS       ,6.22,0,0,0,0,0,0,0,0
2017,3,FORT HAMILTON ATHLETIC FIELD,BROOKLYN     ,6.19,0,0,0,0,0,0,0,0
2017,3,AMBROSINI FIELD,BRONX        ,6.10,0,0,0,0,0,0,0,0
2017,3,CLEARVIEW PARK,QUEENS       ,6.05,0,0,0,0,0,0,0,0
2017,3,RALPH DEMARCO PARK,QUEENS       ,6.03,0,0,0,0,0,0,0,0
2017,3,WINGATE PARK,BROOKLYN     ,5.89,0,0,0,0,0,1,0,1
2017,3,UNNAMED PARK ON DRUMGOOLE ROAD & HUGUENOT AVENUE,STATEN ISLAND,5.85,0,0,0,0,0,0,0,0
2017,3,DE WITT CLINTON PARK,MANHATTAN    ,5.83,0,0,0,0,0,0,0,0
2017,3,UNNAMED PARK ON BOUNDARY AVENUE,STATEN ISLAND,5.77,0,0,0,0,0,0,0,0
2017,3,VAN VOORHEES PARK,BROOKLYN     ,5.74,0,0,0,0,0,0,0,0
2017,3,HALLETS COVE PLAYGROUND,QUEENS       ,5.70,0,0,0,0,0,0,0,0
2017,3,MCKINLEY PARK,BROOKLYN     ,5.66,0,0,0,1,0,0,0,1
2017,3,SOUTHERN FIELDS,QUEENS       ,5.59,0,0,0,0,0,0,0,0
2017,3,DEVOE PARK,BRONX        ,5.44,0,0,0,1,0,0,0,1
2017,3,ST. MICHAEL'S PLAYGROUND,QUEENS       ,5.43,0,0,0,0,0,0,0,0
2017,3,KENNEDY PLAYGROUND,QUEENS       ,5.40,0,0,0,0,0,0,0,0
2017,3,MAFERA PARK,QUEENS       ,5.40,0,0,0,0,0,0,0,0
2017,3,SEAGIRT AVE WETLANDS,QUEENS       ,5.32,0,0,0,0,0,0,0,0
2017,3,JOHN PAUL JONES PARK,BROOKLYN     ,5.32,0,0,0,0,0,0,0,0
2017,3,WALKER PARK,STATEN ISLAND,5.28,0,0,0,0,0,0,0,0
2017,3,OLD PLACE CREEK PARK,STATEN ISLAND,5.23,0,0,0,0,0,0,0,0
2017,3,HOOVER - MANTON PLAYGROUNDS,QUEENS       ,5.20,0,0,0,0,0,0,0,0
2017,3,GEN. DOUGLAS MACARTHUR PARK,STATEN ISLAND,5.17,0,0,0,0,0,0,0,0
