YEAR,QUARTER,PARK,BOROUGH,SIZE (ACRES),MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,TOTAL
2014,4,WALKER PARK,STATEN ISLAND,5.278,0,0,0,0,0,0,0,0
2014,4,OLD PLACE CREEK PARK,STATEN ISLAND,5.233,0,0,0,0,0,0,0,0
2014,4,HOOVER - MANTON PLAYGROUNDS,QUEENS       ,5.200,0,0,0,0,0,0,0,0
2014,4,GEN. DOUGLAS MACARTHUR PARK,STATEN ISLAND,5.165,0,0,0,0,0,0,0,0
2014,4,GROVER CLEVELAND PLAYGROUND,QUEENS       ,5.100,0,0,0,0,0,0,0,0
2014,4,POLICE OFFICER EDWARD BYRNE PARK,QUEENS       ,4.966,0,0,0,0,0,0,0,0
2014,4,CYPRESS HILLS PLAYGROUND,BROOKLYN     ,4.947,0,0,0,0,0,0,0,0
2014,4,SETH LOW PLAYGROUND/ BEALIN SQUARE,BROOKLYN     ,4.945,0,0,0,0,0,0,0,0
2014,4,KELLY PARK,BROOKLYN     ,4.896,0,0,0,0,0,0,0,0
2014,4,SOCRATES SCULPTURE PARK,QUEENS       ,4.893,0,0,0,0,0,0,0,0
2014,4,BEACH 9 PLAYGROUND,QUEENS       ,4.863,0,0,0,0,0,0,0,0
2014,4,SOUTH BEACH WETLANDS,STATEN ISLAND,4.794,0,0,0,0,0,0,0,0
2014,4,NAPLES PLAYGROUND,STATEN ISLAND,4.784,0,0,0,0,0,0,0,0
2014,4,RAOUL WALLENBERG FOREST,BRONX        ,4.730,0,0,0,0,0,0,0,0
2014,4,WEST HARLEM PIERS,MANHATTAN    ,4.712,0,0,0,0,0,0,0,0
2014,4,SPORTS PARK,STATEN ISLAND,4.647,0,0,0,0,0,0,0,0
2014,4,WASHINGTON'S WALK,BRONX        ,4.637,0,0,0,0,0,0,0,0
2014,4,CAMBRIA PLAYGROUND,QUEENS       ,4.635,0,0,0,0,0,0,0,0
2014,4,MARCONI PARK,QUEENS       ,4.635,0,0,0,0,0,0,0,0
2014,4,VALENTINO PIER,BROOKLYN     ,4.525,0,0,0,0,0,0,0,0
2014,4,GRANITEVILLE QUARRY PARK,STATEN ISLAND,4.465,0,0,0,0,0,0,0,0
2014,4,MONTBELLIER PARK,QUEENS       ,4.427,0,0,0,0,0,0,0,0
2014,4,QUARRY BALLFIELDS,BRONX        ,4.417,0,0,0,0,0,0,0,0
2014,4,RICHMAN (ECHO) PARK,BRONX        ,4.385,0,0,0,0,0,0,0,0
2014,4,JEROME PARK,BRONX        ,4.359,0,0,0,0,0,0,0,0
2014,4,CORLEARS HOOK PARK,MANHATTAN    ,4.355,0,0,0,0,0,0,0,0
2014,4,"PHIL ""SCOOTER"" RIZZUTO PARK",QUEENS       ,4.353,0,0,0,0,0,0,0,0
2014,4,ASPHALT GREEN,MANHATTAN    ,4.350,0,0,0,0,0,0,0,0
2014,4,FABER POOL AND PARK,STATEN ISLAND,4.339,0,0,0,0,0,0,0,0
2014,4,MACHATE CIRCLE,BROOKLYN     ,4.320,0,0,0,0,0,0,0,0
2014,4,HAMILTON FISH PARK,MANHATTAN    ,4.300,0,0,0,0,0,0,0,0
2014,4,TIFFANY STREET PIER,BRONX        ,4.231,0,0,0,0,0,0,0,0
2014,4,KINGDOM POND PARK,STATEN ISLAND,4.220,0,0,0,0,0,0,0,0
2014,4,COLUMBUS PARK BROOKLYN,BROOKLYN     ,4.140,0,0,0,0,0,0,0,0
2014,4,STAPLETON PLAYGROUND,STATEN ISLAND,4.096,0,0,0,0,0,0,0,0
2014,4,STERNBERG PARK,BROOKLYN     ,4.044,0,0,1,0,0,0,0,1
2014,4,COLUCCI PLAYGROUND,BRONX        ,4.000,0,0,0,0,0,0,0,0
2014,4,NORTHERLEIGH PARK,STATEN ISLAND,3.955,0,0,0,0,0,0,0,0
2014,4,STUYVESANT SQUARE,MANHATTAN    ,3.928,0,0,0,0,0,0,0,0
2014,4,LAST CHANCE POND PARK,STATEN ISLAND,3.903,0,0,0,0,0,0,0,0
2014,4,CHELSEA PARK,MANHATTAN    ,3.900,0,0,0,0,0,0,0,0
2014,4,FORDHAM LANDING PLAYGROUND,BRONX        ,3.900,0,0,0,0,0,0,0,0
2014,4,NORTH 5TH STREET PIER AND PARK,BROOKLYN     ,3.882,0,0,0,0,0,0,0,0
2014,4,HAGGERTY PARK,QUEENS       ,3.867,0,0,0,0,0,0,0,0
2014,4,JACOB H. SCHIFF PLAYGROUND,MANHATTAN    ,3.852,0,0,0,0,0,0,0,0
2014,4,GRANT PARK,BRONX        ,3.850,0,0,0,0,0,0,0,0
2014,4,EAST ELMHURST PLAYGROUND,QUEENS       ,3.827,0,0,0,0,0,0,0,0
2014,4,JOSEPH AUSTIN PLAYGROUND,QUEENS       ,3.814,0,0,0,0,0,0,0,0
2014,4,UNNAMED PARK ON ROCKAWAY BOARDWALK & CREST ROAD,QUEENS       ,3.809,0,0,0,0,0,0,0,0
2014,4,LINCOLN CENTER PLAZA,MANHATTAN    ,3.800,0,0,0,0,0,0,0,0
2014,4,INGRAM WOODS,STATEN ISLAND,3.770,0,0,0,0,0,0,0,0
2014,4,FARM PLAYGROUND,QUEENS       ,3.757,0,0,0,0,0,0,0,0
2014,4,HINTON PARK,QUEENS       ,3.735,0,0,0,0,0,0,0,0
2014,4,LOUIS PASTEUR PARK,QUEENS       ,3.673,0,0,0,0,0,0,0,0
2014,4,WHITEY FORD FIELD,QUEENS       ,3.622,0,0,0,0,0,0,0,0
2014,4,POMONOK PLAYGROUND,QUEENS       ,3.596,0,0,0,0,0,0,0,0
2014,4,CLAWSON PLAYGROUND,STATEN ISLAND,3.593,0,0,0,0,0,0,0,0
2014,4,BENNETT REST,MANHATTAN    ,3.567,0,0,0,0,0,0,0,0
2014,4,GOVERNOR SMITH PLAYGROUND,BRONX        ,3.564,0,0,0,0,0,0,0,0
2014,4,PAERDEGAT PARK,BROOKLYN     ,3.560,0,0,0,0,0,0,0,0
2014,4,AMERSFORT PARK,BROOKLYN     ,3.557,0,0,0,0,0,0,0,0
2014,4,CITY LINE PARK,BROOKLYN     ,3.552,0,0,1,0,0,0,0,1
2014,4,BAILEY PLAYGROUND,BRONX        ,3.533,0,0,0,0,0,0,0,0
2014,4,NAUTILUS PLAYGROUND QUEENS,QUEENS       ,3.520,0,0,0,0,0,0,0,0
2014,4,VINMONT VETERAN PARK,BRONX        ,3.500,0,0,0,0,0,0,0,0
2014,4,MCDONALD PLAYGROUND BROOKLYN,BROOKLYN     ,3.485,0,0,0,0,0,0,0,0
2014,4,THE OLDE TOWNE OF FLUSHING BURIAL GROUND,QUEENS       ,3.474,0,0,0,0,0,0,0,0
2014,4,WEGENER PARK,STATEN ISLAND,3.464,0,0,0,0,0,0,0,0
2014,4,UNNAMED PARK ON BEACH CHANNEL DRIVE & BEACH 89TH TO OLD BEACH 88TH STREET,QUEENS       ,3.430,0,0,0,0,0,0,0,0
2014,4,JULIO CARBALLO FIELDS,BRONX        ,3.428,0,0,0,0,0,0,0,0
2014,4,GRADY PLAYGROUND,BROOKLYN     ,3.403,0,0,2,0,0,0,0,2
2014,4,BREININGER PARK,QUEENS       ,3.400,0,0,0,0,0,0,0,0
2014,4,CO-OP CITY FIELD,BRONX        ,3.400,0,0,0,0,0,0,0,0
2014,4,ST. MICHAEL'S PARK,QUEENS       ,3.400,0,0,0,0,0,0,0,0
2014,4,GREENWOOD PLAYGROUND,BROOKLYN     ,3.390,0,0,0,0,0,0,0,0
2014,4,ST. ANDREW'S PLAYGROUND,BROOKLYN     ,3.380,0,0,1,0,0,0,0,1
2014,4,SEWARD PARK,MANHATTAN    ,3.361,0,0,0,0,0,1,0,1
2014,4,BEHAGEN PLAYGROUND,BRONX        ,3.348,0,0,0,0,0,0,0,0
2014,4,DUGAN PLAYGROUND,STATEN ISLAND,3.333,0,0,0,0,0,0,0,0
2014,4,EVERGREEN PARK,QUEENS       ,3.320,0,0,0,0,0,0,0,0
2014,4,JOHN JAY PARK,MANHATTAN    ,3.312,0,0,0,0,0,0,0,0
2014,4,UNIVERSITY WOODS,BRONX        ,3.306,0,0,0,0,0,0,0,0
2014,4,WATSON GLEASON PLAYGROUND,BRONX        ,3.301,0,0,0,0,0,0,0,0
2014,4,TOTTENVILLE POOL,STATEN ISLAND,3.259,0,0,0,0,0,0,0,0
2014,4,VITO LOCASCIO FIELD,QUEENS       ,3.258,0,0,0,0,0,0,0,0
2014,4,CALLAHAN-KELLY PLAYGROUND,BROOKLYN     ,3.253,0,0,0,0,0,0,0,0
2014,4,JUDGE MOSES WEINSTEIN PLAYGROUND,QUEENS       ,3.250,0,0,0,0,0,0,0,0
2014,4,COLUMBUS PARK AT MANHATTAN,MANHATTAN    ,3.233,0,0,1,0,0,0,0,1
2014,4,GREENCROFT PLAYGROUND,STATEN ISLAND,3.230,0,0,0,0,0,0,0,0
2014,4,BILL BROWN PLAYGROUND,BROOKLYN     ,3.214,0,0,0,0,0,0,0,0
2014,4,SARATOGA PARK,BROOKLYN     ,3.214,0,0,0,0,0,0,0,0
2014,4,SCARANGELLA PARK,BROOKLYN     ,3.214,0,0,0,0,0,0,0,0
2014,4,JAMAICA PLAYGROUND,QUEENS       ,3.210,0,0,0,0,0,1,0,1
2014,4,NOBLE PLAYGROUND,BRONX        ,3.210,0,0,0,1,0,0,0,1
2014,4,MARCY PLAYGROUND,BROOKLYN     ,3.201,0,0,0,0,0,0,0,0
2014,4,LYONS POOL,STATEN ISLAND,3.195,0,0,0,0,0,0,0,0
2014,4,WAYANDA PARK,QUEENS       ,3.170,0,0,0,0,0,0,0,0
2014,4,AMERICAN VETERANS MEMORIAL PIER,BROOKLYN     ,3.169,0,0,0,0,0,0,0,0
2014,4,HOLCOMBE RUCKER PARK,MANHATTAN    ,3.125,0,0,0,0,0,0,0,0
2014,4,JESSE OWENS PLAYGROUND,BROOKLYN     ,3.100,0,0,0,0,0,0,0,0
2014,4,EAST RIVER WALK,MANHATTAN    ,3.089,0,0,0,0,0,0,0,0
2014,4,PARK OF THE AMERICAS,QUEENS       ,3.076,0,0,0,1,0,0,0,1
2014,4,BROOKLYN HEIGHTS PROMENADE,BROOKLYN     ,3.035,0,0,0,0,0,0,0,0
2014,4,J.J. BYRNE PLAYGROUND,BROOKLYN     ,3.030,0,0,0,0,0,0,0,0
2014,4,HERO PARK,STATEN ISLAND,3.024,0,0,0,0,0,0,0,0
2014,4,NOSTRAND PLAYGROUND,BROOKLYN     ,3.023,0,0,0,0,0,0,0,0
2014,4,FORT INDEPENDENCE PLAYGROUND,BRONX        ,3.020,0,0,0,0,0,0,0,0
2014,4,BROWNSVILLE PLAYGROUND,BROOKLYN     ,3.017,0,0,0,0,0,0,0,0
2014,4,GRANDVIEW PLAYGROUND,STATEN ISLAND,3.014,0,0,0,0,0,0,0,0
2014,4,LAWRENCE VIRGILIO PLAYGROUND,QUEENS       ,3.009,0,0,0,0,0,0,0,0
2014,4,JACOB JOFFE FIELDS,BROOKLYN     ,2.984,0,0,0,0,0,0,0,0
2014,4,CLASSON PLAYGROUND AT CLASSON AVENUE & KENT,BROOKLYN     ,2.982,0,0,0,0,0,0,0,0
2014,4,UTOPIA PLAYGROUND,QUEENS       ,2.980,0,0,0,0,0,0,0,0
2014,4,BATH BEACH PARK,BROOKLYN     ,2.964,0,0,0,0,0,1,0,1
2014,4,GLEN OAKS OVAL,QUEENS       ,2.948,0,0,0,0,0,0,0,0
2014,4,MERRIAM PLAYGROUND,BRONX        ,2.944,0,0,0,0,0,0,0,0
2014,4,POSEIDON PLAYGROUND,BROOKLYN     ,2.944,0,0,0,0,0,0,0,0
2014,4,ROBERT E. VENABLE PARK,BROOKLYN     ,2.939,0,0,0,0,0,0,0,0
2014,4,LEFFERTS PLAYGROUND,QUEENS       ,2.937,0,0,0,0,0,0,0,0
2014,4,WALT WHITMAN PARK,BROOKLYN     ,2.913,0,0,0,0,0,0,0,0
2014,4,WESTERLEIGH PARK,STATEN ISLAND,2.889,0,0,0,0,0,0,0,0
2014,4,PETERS FIELD,QUEENS       ,2.872,0,0,0,0,0,0,0,0
2014,4,DELPHIN H. GREENE PLAYGROUND,QUEENS       ,2.861,0,0,0,0,0,0,0,0
2014,4,HOFFMAN PARK,QUEENS       ,2.857,0,0,0,0,0,0,0,0
2014,4,MARKHAM PLAYGROUND,STATEN ISLAND,2.836,0,0,0,0,0,0,0,0
2014,4,SPERANDEO BROTHERS PLAYGROUND,BROOKLYN     ,2.799,0,0,0,0,0,0,0,0
2014,4,BUSHWICK PLAYGROUND ON KNICKERBOCKER AVENUE,BROOKLYN     ,2.783,0,0,0,0,0,0,0,0
2014,4,IRVING SQUARE PARK,BROOKLYN     ,2.760,0,0,0,0,0,0,0,0
2014,4,ST. VARTAN PARK,MANHATTAN    ,2.759,0,0,0,0,0,0,0,0
2014,4,RAVENSWOOD PLAYGROUND,QUEENS       ,2.758,0,0,0,0,0,0,0,0
2014,4,GORMAN PLAYGROUND,QUEENS       ,2.755,0,0,0,0,0,0,0,0
2014,4,LOUIS CUVILLIER PARK,MANHATTAN    ,2.752,0,0,0,0,0,0,0,0
2014,4,GRACE PLAYGROUND,BROOKLYN     ,2.744,0,0,0,0,0,0,0,0
2014,4,GREEN CENTRAL KNOLL,BROOKLYN     ,2.741,0,0,0,0,0,0,0,0
2014,4,DETECTIVE WILLIAM T. GUNN PARK,QUEENS       ,2.719,0,0,0,0,0,0,0,0
2014,4,HOLY COW PLAYGROUND,QUEENS       ,2.700,0,0,0,0,0,0,0,0
2014,4,BAYSIDE FIELDS,QUEENS       ,2.690,0,0,0,0,0,0,0,0
2014,4,HICKMAN PLAYGROUND,BROOKLYN     ,2.656,0,0,0,0,0,0,0,0
2014,4,ARBUTUS WOODS PARK,STATEN ISLAND,2.650,0,0,0,0,0,0,0,0
2014,4,STARS & STRIPES PLAYGROUND,BRONX        ,2.646,0,0,0,0,0,0,0,0
2014,4,P.O. SERRANO PLAYGROUND,BRONX        ,2.618,0,0,0,0,0,0,0,0
2014,4,COLEMAN PLAYGROUND,MANHATTAN    ,2.610,0,0,1,0,0,1,0,2
2014,4,MARGARET I. CARMAN GREEN - WEEPING BEECH,QUEENS       ,2.600,0,0,0,0,0,0,0,0
2014,4,KATHY REILLY TRIANGLE,BROOKLYN     ,2.589,0,0,0,0,0,0,0,0
2014,4,RIVERDALE PLAYGROUND,BRONX        ,2.580,0,0,0,0,0,0,0,0
2014,4,MARIE CURIE PARK,QUEENS       ,2.552,0,0,0,0,0,0,0,0
2014,4,EDENWALD PLAYGROUND,BRONX        ,2.537,0,0,0,0,0,0,0,0
2014,4,THOMAS GREENE PLAYGROUND,BROOKLYN     ,2.525,0,0,0,0,0,0,0,0
2014,4,MURRAY PLAYGROUND,QUEENS       ,2.524,0,0,0,0,0,0,0,0
2014,4,BATHGATE PLAYGROUND,BRONX        ,2.500,0,0,0,0,0,0,0,0
2014,4,BIG BUSH PARK,QUEENS       ,2.500,0,0,0,0,0,0,0,0
2014,4,JOSEPH RODMAN DRAKE PARK,BRONX        ,2.490,0,0,0,0,0,0,0,0
2014,4,INDEPENCE PARK SYLVAN GROVE CEMETERY,STATEN ISLAND,2.476,0,0,0,0,0,0,0,0
2014,4,ALLEY PARK,QUEENS       ,2.446,0,0,0,0,0,0,0,0
2014,4,FREDERICK JOHNSON PLAYGROUND,MANHATTAN    ,2.445,0,0,0,0,0,0,0,0
2014,4,DAMROSCH PARK,MANHATTAN    ,2.443,0,0,0,0,0,0,0,0
2014,4,ASSER LEVY PLAYGROUND,MANHATTAN    ,2.436,0,0,0,0,0,0,0,0
2014,4,HARRY MAZE PLAYGROUND,BROOKLYN     ,2.427,0,0,0,0,0,0,0,0
2014,4,LOST BATTALION HALL RECREATION CENTER,QUEENS       ,2.412,0,0,0,0,0,0,0,0
2014,4,DUTCH KILLS PLAYGROUND,QUEENS       ,2.400,0,0,1,0,0,0,0,1
2014,4,KOSCIUSZKO POOL,BROOKLYN     ,2.391,0,0,0,0,0,0,0,0
2014,4,WEST PLAYGROUND,BROOKLYN     ,2.387,0,0,0,0,0,0,0,0
2014,4,HOMECREST PLAYGROUND,BROOKLYN     ,2.372,0,0,0,0,0,1,0,1
2014,4,DE MATTI PLAYGROUND,STATEN ISLAND,2.335,0,0,0,0,0,0,0,0
2014,4,POE PARK,BRONX        ,2.331,0,0,0,0,0,0,0,0
2014,4,OVERLOOK PARK,QUEENS       ,2.327,0,0,0,0,0,0,0,0
2014,4,BARUCH PLAYGROUND,MANHATTAN    ,2.320,0,0,0,0,0,0,0,0
2014,4,FLOYD PATTERSON BALLFIELDS,BROOKLYN     ,2.300,0,0,0,0,0,0,0,0
2014,4,OSBORN PLAYGROUND,BROOKLYN     ,2.300,0,0,0,0,0,0,0,0
2014,4,RAILROAD PLAYGROUND,BROOKLYN     ,2.300,0,0,0,0,0,0,0,0
2014,4,TRIBORO PLAZA,MANHATTAN    ,2.300,0,0,0,0,0,0,0,0
2014,4,POWER PLAYGROUND,BROOKLYN     ,2.295,0,0,0,0,0,0,0,0
2014,4,MONSIGNOR CRAWFORD FIELD,BROOKLYN     ,2.291,0,0,0,0,0,0,0,0
2014,4,MARTIN LUTHER KING JR. PLAYGROUND,BROOKLYN     ,2.290,0,0,0,0,0,0,0,0
2014,4,P.O. REINALDO SALGADO PLAYGROUND,BROOKLYN     ,2.289,0,0,1,0,0,0,0,1
2014,4,CARLTON PARK AT CARLTON AVENUE & FOSTER ROAD,STATEN ISLAND,2.288,0,0,0,0,0,0,0,0
2014,4,CENTURY PLAYGROUND,BROOKLYN     ,2.282,0,0,0,0,0,0,0,0
2014,4,SOUTH PACIFIC PLAYGROUND,BROOKLYN     ,2.264,0,0,0,0,0,0,0,0
2014,4,NORTH SHORE ESPLANADE,STATEN ISLAND,2.252,0,0,0,0,0,0,0,0
2014,4,FOX PLAYGROUND BROOKLYN,BROOKLYN     ,2.250,0,0,0,0,0,0,0,0
2014,4,VLEIGH PLAYGROUND,QUEENS       ,2.243,0,0,0,0,0,0,0,0
2014,4,LAREDO AVENUE PARCEL,STATEN ISLAND,2.223,0,0,0,0,0,0,0,0
2014,4,FREDERICK B. JUDGE PLAYGROUND,QUEENS       ,2.217,0,0,0,0,0,0,0,0
2014,4,BELMONT PLAYGROUND BRONX,BRONX        ,2.213,0,0,0,0,0,0,0,0
2014,4,MAHONEY PLAYGROUND,STATEN ISLAND,2.210,0,0,1,0,0,0,0,1
2014,4,ANCHORAGE PLAZA,BROOKLYN     ,2.200,0,0,0,0,0,0,0,0
2014,4,ASTORIA HEIGHTS PLAYGROUND,QUEENS       ,2.200,0,0,0,0,0,0,0,0
2014,4,HOYT PLAYGROUND,QUEENS       ,2.200,0,0,0,0,0,0,0,0
2014,4,LORETO PLAYGROUND,BRONX        ,2.181,0,0,0,0,0,0,0,0
2014,4,HARDING PARK,BRONX        ,2.160,0,0,0,0,0,0,0,0
2014,4,WASHINGTON MARKET PARK,MANHATTAN    ,2.150,0,0,0,0,0,0,0,0
2014,4,VIDALIA PARK,BRONX        ,2.136,0,0,0,0,0,0,0,0
2014,4,UNNAMED PARK ON E 122ND STREET,MANHATTAN    ,2.130,0,0,0,0,0,0,0,0
2014,4,BRIDGE PARK BROOKLYN,BROOKLYN     ,2.117,0,0,0,0,0,1,0,1
2014,4,HAMILTON METZ FIELD,BROOKLYN     ,2.112,0,0,0,0,0,0,0,0
2014,4,CARDOZO PLAYGROUND,QUEENS       ,2.096,0,0,0,0,0,0,0,0
2014,4,CENTREVILLE PLAYGROUND,QUEENS       ,2.095,0,0,0,0,0,0,0,0
2014,4,REDFERN PLAYGROUND,QUEENS       ,2.093,0,0,0,0,0,0,0,0
2014,4,SHEEPSHEAD PLAYGROUND,BROOKLYN     ,2.087,0,0,0,0,0,0,0,0
2014,4,STORY PLAYGROUND,BRONX        ,2.075,0,0,0,0,0,0,0,0
2014,4,SAKURA PARK,MANHATTAN    ,2.067,0,0,0,0,0,0,0,0
2014,4,LINNAEUS PARK,QUEENS       ,2.066,0,0,0,0,0,0,0,0
2014,4,CASTLEWOOD PLAYGROUND,QUEENS       ,2.059,0,0,0,0,0,0,0,0
2014,4,SKYLINE PLAYGROUND,STATEN ISLAND,2.057,0,0,0,0,0,0,0,0
2014,4,CLOVE'S TAIL,STATEN ISLAND,2.056,0,0,0,0,0,0,0,0
2014,4,DANIEL M. O'CONNELL PLAYGROUND,QUEENS       ,2.043,0,0,0,0,0,0,0,0
2014,4,CHALLENGE PLAYGROUND,QUEENS       ,2.035,0,0,0,0,0,0,0,0
2014,4,TORSNEY PLAYGROUND,QUEENS       ,2.027,0,0,0,0,0,0,0,0
2014,4,LOCUST MANOR PLAYGROUND,QUEENS       ,2.003,0,0,0,0,0,0,0,0
2014,4,PLAYGROUND ONE THIRTY FOUR CXXXIV,BRONX        ,2.000,0,0,0,0,0,0,0,0
2014,4,FULTON PARK,BROOKLYN     ,1.987,0,0,0,1,0,1,0,2
2014,4,ANDREW HASWELL GREEN PARK,MANHATTAN    ,1.984,0,0,0,0,0,0,0,0
2014,4,MOORE HOMESTEAD PLAYGROUND,QUEENS       ,1.978,0,0,0,1,0,0,0,1
2014,4,MCLAUGHLIN PARK,BROOKLYN     ,1.976,0,0,1,0,0,0,0,1
2014,4,COLONEL DAVID MARCUS PLAYGROUND,BROOKLYN     ,1.974,0,0,0,0,0,0,0,0
2014,4,SUMNER PLAYGROUND,BROOKLYN     ,1.970,0,0,0,0,0,0,0,0
2014,4,ROSEMARY'S PLAYGROUND,QUEENS       ,1.967,0,0,0,0,0,0,0,0
2014,4,SAUL WEPRIN PLAYGROUND,QUEENS       ,1.964,0,0,0,0,0,0,0,0
2014,4,FREDERICK DOUGLASS PLAYGROUND,MANHATTAN    ,1.945,0,0,0,0,0,1,0,1
2014,4,UNNAMED PARK ON HEMPSTEAD AVENUE,QUEENS       ,1.940,0,0,0,0,0,0,0,0
2014,4,BRIDGE PARK 3,BROOKLYN     ,1.934,0,0,0,0,0,0,0,0
2014,4,THE PAINTER'S PLAYGROUND,QUEENS       ,1.932,0,0,0,0,0,0,0,0
2014,4,ROBERTO CLEMENTE BALLFIELD,BROOKLYN     ,1.930,0,0,0,0,0,0,0,0
2014,4,TERRACE PLAYGROUND,STATEN ISLAND,1.922,0,0,0,0,0,0,0,0
2014,4,TRAVERS PARK,QUEENS       ,1.919,0,0,0,0,0,0,0,0
2014,4,BUFANO PARK,BRONX        ,1.904,0,0,0,0,0,0,0,0
2014,4,DIMATTINA PLAYGROUND,BROOKLYN     ,1.900,0,0,0,0,0,0,0,0
2014,4,HERMAN DOLGON PLAYGROUND,BROOKLYN     ,1.894,0,0,0,0,0,0,0,0
2014,4,GORMAN PARK,MANHATTAN    ,1.890,0,0,1,0,0,0,0,1
2014,4,WILLIS PLAYGROUND,BRONX        ,1.882,0,0,0,0,0,0,0,0
2014,4,WEST BRONX RECREATION CENTER,BRONX        ,1.880,0,0,0,0,0,0,0,0
2014,4,THOMAS PAINE PARK,MANHATTAN    ,1.875,0,0,0,0,0,0,0,0
2014,4,CARROLL PARK,BROOKLYN     ,1.874,0,0,0,0,0,0,0,0
2014,4,COLGATE CLOSE,BRONX        ,1.871,0,0,0,0,0,0,0,0
2014,4,LONDON PLANETREE PLAYGROUND,QUEENS       ,1.837,0,0,0,0,0,0,0,0
2014,4,SUTTER BALLFIELDS,BROOKLYN     ,1.836,0,0,0,0,0,0,0,0
2014,4,TAAFFE PLAYGROUND,BROOKLYN     ,1.821,0,0,0,0,0,0,0,0
2014,4,GIVAN SQUARE,BRONX        ,1.820,0,0,0,0,0,0,0,0
2014,4,THOMAS BOYLAND PARK,BROOKLYN     ,1.820,0,0,0,0,0,0,0,0
2014,4,HAROLD ICKES PLAYGROUND,BROOKLYN     ,1.816,0,0,0,0,0,0,0,0
2014,4,REV J POLITE PLAYGROUND,BRONX        ,1.815,0,0,0,0,0,0,0,0
2014,4,MAPES BALLFIELD,BRONX        ,1.806,0,0,0,0,0,0,0,0
2014,4,MIDLAND MALLS,QUEENS       ,1.803,0,0,0,0,0,0,0,0
2014,4,BENNETT PARK,MANHATTAN    ,1.800,0,0,0,0,0,0,0,0
2014,4,CEDAR PLAYGROUND,BRONX        ,1.800,0,0,0,0,0,0,0,0
2014,4,CONCH PLAYGROUND,QUEENS       ,1.800,0,0,0,0,0,0,0,0
2014,4,RAYMOND BUSH PLAYGROUND,BROOKLYN     ,1.795,0,0,0,0,0,0,0,0
2014,4,PLAYGROUND 52 LII,BRONX        ,1.793,0,0,0,0,0,0,0,0
2014,4,DR. GREEN PLAYGROUND,BROOKLYN     ,1.791,0,0,0,0,0,0,0,0
2014,4,BRUST PARK,BRONX        ,1.790,0,0,0,0,0,0,0,0
2014,4,LAURELTON PLAYGROUND,QUEENS       ,1.785,0,0,0,0,0,0,0,0
2014,4,MANOR PARK,STATEN ISLAND,1.780,0,0,0,0,0,0,0,0
2014,4,SIMEONE PARK,QUEENS       ,1.780,0,0,0,0,0,0,0,0
2014,4,TAPPEN PARK,STATEN ISLAND,1.777,0,0,0,0,0,0,0,0
2014,4,LUNA PARK,BROOKLYN     ,1.760,0,0,0,0,0,0,0,0
2014,4,ALFRED E. SMITH PLAYGROUND,MANHATTAN    ,1.750,0,0,0,0,0,0,0,0
2014,4,ELECTRIC PLAYGROUND,QUEENS       ,1.749,0,0,0,0,0,0,0,0
2014,4,YELLOWSTONE PARK,QUEENS       ,1.745,0,0,0,0,0,0,0,0
2014,4,CORONA GOLF PLAYGROUND,QUEENS       ,1.722,0,0,0,0,0,0,0,0
2014,4,WILSON PLAYGROUND,BROOKLYN     ,1.721,0,0,0,0,0,0,0,0
2014,4,NORTHERN PLAYGROUND,QUEENS       ,1.719,0,0,0,0,0,0,0,0
2014,4,BARTEL-PRITCHARD SQUARE,BROOKLYN     ,1.711,0,0,0,0,0,0,0,0
2014,4,DOUGHBOY PLAZA,QUEENS       ,1.710,0,0,0,0,0,0,0,0
2014,4,CASTLE HILL LITTLE LEAGUE FIELD,BRONX        ,1.707,0,0,0,0,0,0,0,0
2014,4,GRAND FERRY PARK,BROOKLYN     ,1.700,0,0,0,0,0,0,0,0
2014,4,HAPPY WARRIOR PLAYGROUND,MANHATTAN    ,1.700,0,0,0,0,0,0,0,0
2014,4,ALLEN MALL ONE,MANHATTAN    ,1.698,0,0,0,0,0,0,0,0
2014,4,PLAYGROUND ONE TWENTY FIVE CXXV,MANHATTAN    ,1.691,0,0,0,0,0,0,0,0
2014,4,STAR SPANGLED PLAYGROUND,BROOKLYN     ,1.687,0,0,0,0,0,0,0,0
2014,4,PATTERSON PLAYGROUND,BRONX        ,1.683,0,0,0,0,0,0,0,0
2014,4,MOUNT EDEN MALLS,BRONX        ,1.682,0,0,0,0,0,0,0,0
2014,4,MIDLAND PLAYGROUND,STATEN ISLAND,1.681,0,0,0,0,0,0,0,0
2014,4,ADAM CLAYTON POWELL JR. MALLS,MANHATTAN    ,1.679,0,0,0,0,0,0,0,0
2014,4,BANNEKER PLAYGROUND,BROOKLYN     ,1.670,0,0,0,0,0,0,0,0
2014,4,JAMES J WALKER PARK,MANHATTAN    ,1.670,0,0,0,0,0,0,0,0
2014,4,WHITESTONE PLAYGROUND,QUEENS       ,1.662,0,0,0,0,0,0,0,0
2014,4,EQUITY PARK,QUEENS       ,1.657,0,0,0,0,0,0,0,0
2014,4,THURSBY BASIN PARK,QUEENS       ,1.657,0,0,0,0,0,0,0,0
2014,4,BELL MALLS,QUEENS       ,1.652,0,0,0,0,0,0,0,0
2014,4,LEIF ERICSON FIELDS,BROOKLYN     ,1.650,0,0,0,0,0,0,0,0
